key,instruction_raw,instruction_uni,level_id,sample_id,reward_enum,feature_name,sub_condition,condition_0,condition_1,condition_2,condition_3,condition_4
dm001636,The dungeon’s floor stretches through a very long winding route.,The walkable space forms a very long winding route.,001636,Doom2_MAP12_001,1,path_length,,,29.0,,,
dm001637,"The dungeon has a somewhat long traversable path through the floors, with a few enemies and items along the way.","The map has a somewhat long traversable path through empty space, with a few hazards and collectables along the way.",001637,Doom2_MAP12_002,1,path_length,,,23.0,,,
dm001638,"The map has a very long winding path through floor, with sparse enemies, items, and spawn points.","The map has a very long winding path through empty space, with sparse interactive tiles and collectables.",001638,Doom2_MAP12_003,1,path_length,,,33.0,,,
dm001639,The map has a very long winding floor path with a few enemies and items along the way.,The map has a very long winding empty path with a few hazards and collectables along the way.,001639,Doom2_MAP12_004,1,path_length,,,30.0,,,
dm001640,The floor layout forms a very long winding path with only a few items and enemies along the way.,The empty and interactive spaces form a very long winding path with only a few collectables and hazards.,001640,Doom2_MAP12_005,1,path_length,,,30.0,,,
dm001641,"The dungeon has a somewhat long path through floors, with a few enemies, items, doors, and stairs along the way.","The map has a somewhat long path through empty space, with a few interactive tiles, hazards, and collectables along the way.",001641,Doom2_MAP12_006,1,path_length,,,22.0,,,
dm001642,"The map has a very long traversable path through floor, spawn, and item tiles.","The map has a very long traversable path through empty, interactive, and collectable tiles.",001642,Doom2_MAP12_007,1,path_length,,,30.0,,,
dm001643,The map has a very long winding path through the floor with scattered enemies and a few items.,The map has a very long winding path through empty space with scattered hazards and a few collectables.,001643,Doom2_MAP12_008,1,path_length,,,29.0,,,
dm001644,The dungeon has a somewhat long stretch of floor with a few enemies and items along the way.,The map has a somewhat long stretch of empty space with a few hazards and collectables along the way.,001644,Doom2_MAP12_009,1,path_length,,,25.0,,,
dm001645,"The map has a very long winding route through mostly floor, with a few items and enemies along the way.","The map has a very long winding route through mostly empty space, with a few collectables and hazards along the way.",001645,Doom2_MAP12_010,1,path_length,,,33.0,,,
dm001646,"The dungeon has a very long traversable route through the floor, with sparse enemies and items.","The map has a very long traversable route through empty and interactive tiles, with sparse hazards and collectables.",001646,Doom2_MAP12_011,1,path_length,,,30.0,,,
dm001647,"The map has a somewhat short traversable path through the floor, with a few enemies and items along the way.","The map has a somewhat short traversable path through the empty and interactive spaces, with a few hazards and collectables along the way.",001647,Doom2_MAP12_012,1,path_length,,,19.0,,,
dm001648,"The map has a somewhat short traversable path through the floor, with a small amount of item and spawn access.","The map has a somewhat short traversable path through the empty space, with a small amount of interactive and collectable access.",001648,Doom2_MAP12_013,1,path_length,,,20.0,,,
dm001649,"The dungeon has a somewhat long route through floor tiles, with a few items and a spawn along the way.","The map has a somewhat long path through empty space, with a few interactives and collectables along the way.",001649,Doom2_MAP12_014,1,path_length,,,22.0,,,
dm001650,"The dungeon has a somewhat long path with open floor areas, a few items, and a few enemies.","The map has a somewhat long path with open empty areas, a few collectables, and a few hazards.",001650,Doom2_MAP12_015,1,path_length,,,23.0,,,
dm001651,The map has a very long winding path through the floors.,The map has a very long winding path through empty and interactive tiles.,001651,Doom2_MAP12_016,1,path_length,,,26.0,,,
dm001652,"The level has a very long traverse across its floor, with walls leaving a winding route through the dungeon.","The level has a very long traverse across its empty space, with walls leaving a winding route through the map.",001652,Doom2_MAP12_017,1,path_length,,,30.0,,,
dm001653,The map has a somewhat long route through floor spaces.,The map has a somewhat long route through passable spaces.,001653,Doom2_MAP12_018,1,path_length,,,22.0,,,
dm001654,The dungeon has a somewhat long floor path with a few scattered enemies.,The map has a somewhat long passable path with a few scattered hazards.,001654,Doom2_MAP12_019,1,path_length,,,23.0,,,
dm001655,"The map has a somewhat long traversable route through the floor, spawn, and item tiles.","The map has a somewhat long traversable route through the empty, interactive, and collectable tiles.",001655,Doom2_MAP12_020,1,path_length,,,23.0,,,
dm001656,"The dungeon has a somewhat short traversable route through the floor, spawn, and items.","The map has a somewhat short traversable route through empty, interactive, and collectable tiles.",001656,Doom2_MAP12_021,1,path_length,,,20.0,,,
dm001657,"The map has a somewhat long path through its floor, with a few enemies and items along the way.","The map has a somewhat long path through empty space, with a few hazards and collectables along the way.",001657,Doom2_MAP12_022,1,path_length,,,24.0,,,
dm001658,"The dungeon has a very long traversable route through the floor, spawn, and items.","The map has a very long traversable route through the empty, interactive, and collectable tiles.",001658,Doom2_MAP12_023,1,path_length,,,30.0,,,
dm001659,"The map has a very long traversable path through mostly open floor, with a few enemies and items along the way.","The map has a very long traversable path through mostly empty space, with a few hazards and collectables along the way.",001659,Doom2_MAP12_024,1,path_length,,,28.0,,,
dm001660,The dungeon has a very long traversable path through its floor tiles.,The map has a very long traversable path through its empty and interactive tiles.,001660,Doom2_MAP12_025,1,path_length,,,29.0,,,
dm001661,"The dungeon has a somewhat long stretch of floor with a few doors, items, and enemies along the way.","The map has a somewhat long stretch of empty space with a few interactive tiles, collectables, and hazards along the way.",001661,Doom2_MAP12_026,1,path_length,,,22.0,,,
dm001662,"The dungeon has a very long traversable path through mostly floor with only a few enemies, items, and doors.",The map has a very long traversable path through mostly empty space with only a few interactive tiles and collectables.,001662,Doom2_MAP12_027,1,path_length,,,45.0,,,
dm001663,"The map has a very long traversable route through the FLOOR, with a few ENEMIES, ITEMs, and a SPAWN along the way.","The map has a very long traversable route through empty space, with a few hazards, collectables, and interactive tiles along the way.",001663,Doom2_MAP12_028,1,path_length,,,30.0,,,
dm001664,"The dungeon has a very long route through the floor areas, with only a few items and spawns along the way.","The map has a very long traversable route through the empty and interactive spaces, with few collectables and hazards.",001664,Doom2_MAP12_029,1,path_length,,,37.0,,,
dm001665,"The dungeon has a somewhat short traversable path, with only a modest stretch of floor and a few items, enemies, and a spawn point.","The map has a somewhat short traversable path, with only a modest stretch of empty space and a few interactive tiles and collectables.",001665,Doom2_MAP12_030,1,path_length,,,20.0,,,
dm001666,"The dungeon has a very long route through mostly floor space, with a few enemies, items, and doors along the way.","The map has a very long path through mostly empty space, with a few hazards, collectables, and interactive tiles scattered along the way.",001666,Doom2_MAP12_031,1,path_length,,,26.0,,,
dm001667,The map has a very long winding path through mostly floor tiles.,The map has a very long winding path through mostly empty space.,001667,Doom2_MAP13_000,1,path_length,,,28.0,,,
dm001668,"The level’s floor forms a very long winding route with a few enemies, items, and doors along the way.","The level’s empty space forms a very long winding route with a few hazards, collectables, and interactive tiles along the way.",001668,Doom2_MAP13_001,1,path_length,,,51.0,,,
dm001669,The map has a somewhat short path with a few branching corridors.,The map has a somewhat short path with a few branching passable areas.,001669,Doom2_MAP13_002,1,path_length,,,20.0,,,
dm001670,The dungeon has a somewhat short stretch of floor with a few scattered items and enemies.,The map has a somewhat short stretch of empty space with a few scattered collectables and hazards.,001670,Doom2_MAP13_003,1,path_length,,,18.0,,,
dm001671,The map has a somewhat long stretch of floor with a few items and a few enemies along the way.,The map has a somewhat long stretch of empty space with a few collectables and a few hazards along the way.,001671,Doom2_MAP13_004,1,path_length,,,23.0,,,
dm001672,"The map has a very long traversable route through the floor with only a few items, spawns, doors, and stairs scattered about.",The map has a very long traversable route through the empty space with only a few interactive tiles and collectables scattered about.,001672,Doom2_MAP13_005,1,path_length,,,32.0,,,
dm001673,The dungeon has a somewhat long path through its floors.,The map has a somewhat long path through its empty spaces and interactive tiles.,001673,Doom2_MAP13_006,1,path_length,,,22.0,,,
dm001674,The dungeon has a very long traversable path through the floor with only a few items and scattered enemies.,The map has a very long traversable path through empty space with only a few collectables and scattered hazards.,001674,Doom2_MAP13_007,1,path_length,,,28.0,,,
dm001675,The map has a very long traversable path with floor stretching through the dungeon.,The map has a very long traversable path with empty space stretching through the level.,001675,Doom2_MAP13_008,1,path_length,,,34.0,,,
dm001676,The dungeon has a somewhat long stretch of floor with a few enemies and items along the way.,The map has a somewhat long stretch of passable space with a few hazards and collectables along the way.,001676,Doom2_MAP13_009,1,path_length,,,22.0,,,
dm001677,"The map has an extremely long winding route through the floor, with a few items scattered along the way.","The map has an extremely long winding route through empty space, with a few collectables scattered along the way.",001677,Doom2_MAP13_010,1,path_length,,,30.0,,,
dm001678,The dungeon has a very long winding floor path with a few items and enemies along the way.,The map has a very long winding passable path with a few collectables and hazards along the way.,001678,Doom2_MAP13_011,1,path_length,,,27.0,,,
dm001679,"The dungeon has a very long winding path through floor with scattered items, doors, enemies, and traps.","The map has a very long winding path through empty space with scattered collectables, interactive tiles, hazards, and walls.",001679,Doom2_MAP13_012,1,path_length,,,30.0,,,
dm001680,"The dungeon has a very long floor path with walls, enemies, items, doors, and stairs along the way.","The map has a very long traversable path through empty space with walls, hazards, interactive tiles, and collectables along the way.",001680,Doom2_MAP13_013,1,path_length,,,27.0,,,
dm001681,The map’s floor forms a very long winding path with a few enemies and items along the way.,"The map’s empty space forms a very long winding path with a few hazards, interactives, and collectables along the way.",001681,Doom2_MAP13_014,1,path_length,,,50.0,,,
dm001682,"The dungeon has a very long traversable path through mostly floor with a few enemies, items, doors, and stairs.","The map has a very long traversable path through mostly empty space with a few interactive tiles, hazards, and collectables.",001682,Doom2_MAP13_015,1,path_length,,,30.0,,,
dm001683,The dungeon’s floors form a very long winding path with only a few scattered items and enemies.,The map’s empty space forms a very long winding path with only a few scattered collectables and hazards.,001683,Doom2_MAP13_016,1,path_length,,,27.0,,,
dm001684,"The dungeon has a very long traverse through mostly floor space, with a few enemies and items along the way.","The map has a very long traverse through mostly empty space, with a few hazards and collectables along the way.",001684,Doom2_MAP13_017,1,path_length,,,29.0,,,
dm001685,"The map has a very long traverseable route through its floor and spawn areas, with the item and enemy lying along the way.","The map has a very long traversable route through its empty, interactive, and collectable spaces, with a hazard along the way.",001685,Doom2_MAP13_018,1,path_length,,,30.0,,,
dm001686,"The map has a very long traversable route through the floor, with a few enemies and items along the way.","The map has a very long traversable route through empty space, with a few hazards, interactive tiles, and collectables along the way.",001686,Doom2_MAP13_019,1,path_length,,,41.0,,,
dm001687,The map has a very long winding stretch of floor with only a few items and a spawn.,The map has a very long winding stretch of empty space with only a few collectables and interactive tiles.,001687,Doom2_MAP13_020,1,path_length,,,29.0,,,
dm001688,"The map has a very long traversable route through mostly floor tiles, with a few items and a spawn point along the way.","The map has a very long traversable route through mostly empty space, with a few collectables and an interactive tile along the way.",001688,Doom2_MAP13_021,1,path_length,,,36.0,,,
dm001689,"The map has a somewhat long route through the floors, with a few enemies along the way.","The map has a somewhat long path through open space, with a few hazards along the way.",001689,Doom2_MAP13_022,1,path_length,,,22.0,,,
dm001690,The map has a somewhat long traverse through the floor with a few enemies and items along the way.,"The map has a somewhat long stretch of empty space with a few hazards, interactive tiles, and collectables along the way.",001690,Doom2_MAP13_023,1,path_length,,,25.0,,,
dm001691,"The dungeon has a very long traversable path through its floor, spawn, and item tiles.","The map has a very long traversable path through its empty, interactive, and collectable tiles.",001691,Doom2_MAP13_024,1,path_length,,,30.0,,,
dm001692,The map has a very long traversable route through mostly floor with a few items and sparse enemies.,The map has a very long path through mostly empty space with a few collectables and sparse hazards.,001692,Doom2_MAP13_025,1,path_length,,,30.0,,,
dm001693,The dungeon has a somewhat long traversable path through the floors and items.,"The map has a somewhat long traversable path through the empty, interactive, and collectable tiles.",001693,Doom2_MAP13_026,1,path_length,,,23.0,,,
dm001694,"The map has a very long traversable path through its floors, doors, items, and spawn.","The map has a very long traversable path through its empty, interactive, and collectable tiles.",001694,Doom2_MAP13_027,1,path_length,,,30.0,,,
dm001695,The floor layout forms a very long winding path with only a few items and enemies along the way.,The passable space forms a very long winding path with only a few collectables and hazards along the way.,001695,Doom2_MAP13_028,1,path_length,,,26.0,,,
dm001696,The dungeon has a somewhat long path winding through the floors.,The map has a somewhat long path winding through the walkable space.,001696,Doom2_MAP13_029,1,path_length,,,24.0,,,
dm001697,"The dungeon’s floor, spawn, and item tiles form a very long traversable path.","The map’s empty, interactive, and collectable tiles form a very long traversable path.",001697,Doom2_MAP13_030,1,path_length,,,27.0,,,
dm001698,"The dungeon has a very long stretch of floor with a few enemies, items, and doors along the way.",The map has a very long stretch of empty space with a few interactive tiles and collectables along the way.,001698,Doom2_MAP13_031,1,path_length,,,30.0,,,
dm001699,The floor layout forms a very long winding path.,The empty space forms a very long winding path.,001699,Doom2_MAP14_000,1,path_length,,,28.0,,,
dm001700,The map has a very long floor path with only a few items and enemies scattered around.,The map has a very long empty path with only a few collectables and hazards scattered around.,001700,Doom2_MAP14_001,1,path_length,,,43.0,,,
dm001701,"The dungeon has a very long traversable route through mostly floor, with a few enemies and items along the way.","The map has a very long traversable route through mostly empty space, with a few hazards and collectables along the way.",001701,Doom2_MAP14_002,1,path_length,,,32.0,,,
dm001702,"The dungeon has a somewhat long path through the floor, with a few enemies and items along the way.","The map has a somewhat long path through empty space, with a few hazards and collectables scattered along it.",001702,Doom2_MAP14_003,1,path_length,,,22.0,,,
dm001703,The map has a very long traversable path with enemies scattered along the route.,The map has a very long traversable path with hazards scattered along the route.,001703,Doom2_MAP14_004,1,path_length,,,33.0,,,
dm001704,"The dungeon has a somewhat long route through the floor tiles, with a few doors and items along the way.","The map has a somewhat long route through the walkable space, with a few interactive tiles and collectables along the way.",001704,Doom2_MAP14_005,1,path_length,,,25.0,,,
dm001705,"The dungeon has a very long, winding floor layout with a few items and enemies scattered along the way.","The map has a very long, winding empty space with a few collectables and hazards scattered along the way.",001705,Doom2_MAP14_006,1,path_length,,,45.0,,,
dm001706,"The map has a very long winding path through floor tiles, with only a few items and enemies along the way.","The map has a very long winding path through empty space, with only a few collectables and hazards along the way.",001706,Doom2_MAP14_007,1,path_length,,,44.0,,,
dm001707,The dungeon has a very long winding stretch of FLOOR with a few ENEMY and ITEM tiles.,The map has a very long winding stretch of empty space with a few hazard and collectable tiles.,001707,Doom2_MAP14_008,1,path_length,,,32.0,,,
dm001708,"The map is stretched out with a very long route through floor, spawn, and item tiles.","The map is stretched out with a very long route through empty, interactive, and collectable tiles.",001708,Doom2_MAP14_009,1,path_length,,,30.0,,,
dm001709,"The dungeon has a very long traversable path through the floors, doors, and items.","The map has a very long traversable path through empty, interactive, and collectable tiles.",001709,Doom2_MAP14_010,1,path_length,,,30.0,,,
dm001710,The map has a very long winding route through the floor.,The map has a very long winding route through the empty space.,001710,Doom2_MAP14_011,1,path_length,,,43.0,,,
dm001711,"The map has a very long traversable path through the floors, with the spawn and item linked by an extended winding route.","The map has a very long traversable path through the empty and interactive space, with the spawn and collectable linked by an extended route.",001711,Doom2_MAP14_012,1,path_length,,,33.0,,,
dm001712,The dungeon has a very long traversable path with floor stretching through most of the map.,The map has a very long traversable path with empty space stretching through most of the level.,001712,Doom2_MAP14_013,1,path_length,,,33.0,,,
dm001713,The dungeon has a somewhat long traversable path through its floor spaces.,The map has a somewhat long traversable path through its empty spaces.,001713,Doom2_MAP14_014,1,path_length,,,22.0,,,
dm001714,"The map is stretched by a very long traversable route through mostly floor with a few enemies, items, and traps.","The map has a very long traversable route through mostly empty space with a few hazards, collectables, and interactive tiles.",001714,Doom2_MAP14_015,1,path_length,,,28.0,,,
dm001715,The map has a very long winding stretch of floor with only a few enemies.,The map has a very long winding stretch of empty space with only a few hazards.,001715,Doom2_MAP14_016,1,path_length,,,41.0,,,
dm001716,"The floor layout stretches into a very long, winding path with only a few items and enemies along the way.","The passable space forms a very long, winding path with only a few collectables and hazards along the way.",001716,Doom2_MAP14_017,1,path_length,,,30.0,,,
dm001717,"The map has a very long traversable path through the floor, with a few enemies and items along the way.","The map has a very long traversable path through the empty space, with a few hazards and collectables along the way.",001717,Doom2_MAP14_018,1,path_length,,,29.0,,,
dm001718,The level has a very long stretch of floor with only a few enemies and items along the way.,The map has a very long stretch of empty space with only a few hazards and collectables along the way.,001718,Doom2_MAP14_019,1,path_length,,,27.0,,,
dm001719,"The map has a very long traversable route through mostly floor, with a few enemies and traps along the way.","The map has a very long traversable route through mostly empty space, with a few hazards and interactive tiles along the way.",001719,Doom2_MAP14_020,1,path_length,,,31.0,,,
dm001720,"The map has a very long traversable route through its floors, with a few enemies and items along the way.","The map has a very long traversable route through its empty space, with a few hazards and collectables along the way.",001720,Doom2_MAP14_021,1,path_length,,,29.0,,,
dm001721,The map has a very long floor path with a few enemies and items along the way.,The map has a very long passable path with a few hazards and collectibles along the way.,001721,Doom2_MAP14_022,1,path_length,,,31.0,,,
dm001722,"The dungeon has a very long traversable path through its floor, spawn, and item tiles.","The map has a very long path through its empty, interactive, and collectable tiles.",001722,Doom2_MAP14_023,1,path_length,,,32.0,,,
dm001723,"The dungeon has a very long traversable route through its floors, items, and spawn.","The map has a very long traversable route through its empty, interactive, and collectable tiles.",001723,Doom2_MAP14_024,1,path_length,,,33.0,,,
dm001724,The dungeon’s floor stretches along a very long winding path with a few enemies and items scattered throughout.,The map’s passable space forms a very long winding path with sparse hazards and collectibles.,001724,Doom2_MAP14_025,1,path_length,,,30.0,,,
dm001725,The floor layout forms a very long winding path through the dungeon.,The passable space forms a very long winding path through the map.,001725,Doom2_MAP15_000,1,path_length,,,37.0,,,
dm001726,"The floor layout forms a very long winding path, with only sparse items, enemies, and doors along the way.","The empty space and interactive tiles form a very long winding path, with only sparse collectables and hazards along the way.",001726,Doom2_MAP15_001,1,path_length,,,30.0,,,
dm001727,The floor stretches into a somewhat long path through the dungeon.,The empty space stretches into a somewhat long path through the map.,001727,Doom2_MAP15_002,1,path_length,,,23.0,,,
dm001728,The dungeon has a very long traversable route through the floors.,The map has a very long traversable route through the passable tiles.,001728,Doom2_MAP15_003,1,path_length,,,30.0,,,
dm001729,"The map’s FLOOR layout forms a very long traversable route, with ENEMYs, ITEMs, DOORs, and a SPAWN scattered along the way.","The map’s passable space forms a very long route, with interactive tiles, collectables, and hazards scattered along the way.",001729,Doom2_MAP15_004,1,path_length,,,41.0,,,
dm001730,The map has a very long traversable path with floors stretching through the dungeon.,The map has a very long traversable path with empty space and interactives stretching through the level.,001730,Doom2_MAP15_005,1,path_length,,,26.0,,,
dm001731,"The dungeon has a somewhat long route through its floors, doors, and stairs.",The map has a somewhat long route through its empty space and interactive tiles.,001731,Doom2_MAP15_006,1,path_length,,,23.0,,,
dm001732,"The map has a very long path winding through the floor, with a few enemies and items along the way.","The map has a very long traversable path through empty space, with a few hazards and collectables along the way.",001732,Doom2_MAP15_007,1,path_length,,,30.0,,,
dm001733,"The map has a very long traversable path through mostly floor, with a few enemies and items along the way.","The map has a very long traversable path through mostly empty space, with a few hazards and collectables along the way.",001733,Doom2_MAP15_008,1,path_length,,,30.0,,,
dm001734,The floor layout forms a very long traversable path with a few enemies and items along the way.,The walkable space forms a very long path with a few hazards and collectables along the way.,001734,Doom2_MAP15_009,1,path_length,,,30.0,,,
dm001735,"The dungeon has a very long winding route through floor tiles, with a few items, enemies, doors, and stairs scattered around.","The map has a very long winding route through empty space, with a few collectables, hazards, and interactive tiles scattered around.",001735,Doom2_MAP15_010,1,path_length,,,34.0,,,
dm001736,"The floor layout forms a very long traversable path, with scattered items and a few enemies.","The map's passable space forms a very long path, with sparse collectables and a few hazards.",001736,Doom2_MAP15_011,1,path_length,,,37.0,,,
dm001737,"The dungeon has a somewhat short traversable path through the floor, spawn, and item tiles.","The map has a somewhat short traversable path through the empty, interactive, and collectable tiles.",001737,Doom2_MAP15_012,1,path_length,,,21.0,,,
dm001738,"The map has a very long traversable path through the floor, with only a few enemies and items along the way.","The map has a very long traversable path through empty space, with only a few hazards and collectables along the way.",001738,Doom2_MAP15_013,1,path_length,,,35.0,,,
dm001739,"The dungeon has a somewhat long path through its floors, with a few enemies and items along the way.","The map has a somewhat long path through its passable space, with a few hazards, collectables, and interactive tiles scattered about.",001739,Doom2_MAP15_014,1,path_length,,,25.0,,,
dm001740,The map has a very long winding route through floors with a few items and enemies scattered about.,The map has a very long winding route through empty space with a few collectables and hazards scattered about.,001740,Doom2_MAP15_015,1,path_length,,,38.0,,,
dm001741,"The map has a very long stretch of floor with only a few enemies, items, and a stair.",The map has a very long stretch of empty space with only a few hazards and collectables.,001741,Doom2_MAP15_016,1,path_length,,,26.0,,,
dm001742,The level has a very long traversable route through the floor.,The level has a very long traversable route through the empty space.,001742,Doom2_MAP15_017,1,path_length,,,30.0,,,
dm001743,"The dungeon has a very long winding route through floor, with a few items, enemies, and doors along the way.","The map has a very long winding route through empty space, with a few collectables, hazards, and interactive tiles along the way.",001743,Doom2_MAP15_018,1,path_length,,,27.0,,,
dm001744,"The map has a very long traversable path through the floor, with a few enemies, items, and a spawn point along the way.","The map has a very long traversable path through empty space, with a few hazards, collectables, and interactive tiles along the way.",001744,Doom2_MAP15_019,1,path_length,,,29.0,,,
dm001745,The map has a very long traversable route through its floor and door layout.,The map has a very long traversable route through its empty and interactive spaces.,001745,Doom2_MAP15_020,1,path_length,,,30.0,,,
dm001746,The dungeon has a very long stretch of floor with only a few enemies and items scattered along the route.,The map has a very long stretch of passable space with only a few hazards and collectables scattered along the route.,001746,Doom2_MAP15_021,1,path_length,,,30.0,,,
dm001747,"The map has a very long traversable route through the floor, with a few enemies, items, doors, and stairs along the way.","The map has a very long traversable route through empty space, with a few hazards, collectables, and interactive tiles along the way.",001747,Doom2_MAP15_022,1,path_length,,,28.0,,,
dm001748,The floor layout forms a very long winding path with few enemies.,The walkable space forms a very long winding path with few hazards.,001748,Doom2_MAP15_023,1,path_length,,,26.0,,,
dm001749,"The dungeon has a very long traversable path through its floor, with enemies and a few items scattered along the way.","The map has a very long traversable path through its empty space, with hazards and a few collectables scattered along the way.",001749,Doom2_MAP15_024,1,path_length,,,29.0,,,
dm001750,"The map has a very long traversable route through the floors, with only sparse items and spawns.","The map has a very long traversable route through the empty and interactive space, with only sparse collectables.",001750,Doom2_MAP15_025,1,path_length,,,27.0,,,
dm001751,The dungeon has a somewhat long floor path with scattered enemies and a few items.,The map has a somewhat long passable path with scattered hazards and a few collectables.,001751,Doom2_MAP15_026,1,path_length,,,23.0,,,
dm001752,"The dungeon has a somewhat short traversable route through the floor, with a few enemies and items along the way.","The map has a somewhat short traversable route through the empty and interactive spaces, with a few hazards and collectables along the way.",001752,Doom2_MAP15_027,1,path_length,,,21.0,,,
dm001753,The floor tiles form a very long traversable path through the dungeon.,The empty and interactive tiles form a very long traversable path across the map.,001753,Doom2_MAP15_028,1,path_length,,,30.0,,,
dm001754,"The map has a very long traversable route through mostly floor, with a few enemies and items along the way.","The map has a very long traversable route through mostly empty space, with a few hazards and collectables along the way.",001754,Doom2_MAP15_029,1,path_length,,,30.0,,,
dm001755,The map has a very long stretch of floor with a few enemies scattered about.,The map has a very long stretch of empty space with a few hazards scattered about.,001755,Doom2_MAP15_030,1,path_length,,,27.0,,,
dm001756,"The dungeon has a somewhat short traversable path, with floors and a few enemies and items scattered throughout.","The map has a somewhat short traversable path, with empty space and a few hazards and collectables scattered throughout.",001756,Doom2_MAP15_031,1,path_length,,,21.0,,,
dm001757,The map has a very long traversable path through the floor with only sparse items and enemies.,The map has a very long traversable path through empty space with only sparse collectables and hazards.,001757,Doom2_MAP15_032,1,path_length,,,28.0,,,
dm001758,"The map has a very long floor path with a few enemies, items, and doors scattered along it.",The map has a very long empty path with a few hazards and collectables scattered along it.,001758,Doom2_MAP15_033,1,path_length,,,38.0,,,
dm001759,"The dungeon has a somewhat long route through floors, doors, and items.","The map has a somewhat long route through empty, interactive, and collectable tiles.",001759,Doom2_MAP15_034,1,path_length,,,23.0,,,
dm001760,"The dungeon has a somewhat short traversable path through the floors, spawn, and items.","The map has a somewhat short traversable path through the empty, interactive, and collectable tiles.",001760,Doom2_MAP15_035,1,path_length,,,21.0,,,
dm001761,"The dungeon has a somewhat long winding route through the floors, with a few doors, items, and enemies along the way.","The map has a somewhat long winding route through the passable space, with a few interactive tiles, collectables, and hazards along the way.",001761,Doom2_MAP15_036,1,path_length,,,22.0,,,
dm001762,"The dungeon’s floor stretches into a very long, winding route.","The empty space forms a very long, winding route.",001762,Doom2_MAP16_000,1,path_length,,,26.0,,,
dm001763,The dungeon has a somewhat long floor path with a few items and a spawn point along the way.,The map has a somewhat long traversable path with a few collectables and interactive tiles along the way.,001763,Doom2_MAP16_001,1,path_length,,,25.0,,,
dm001764,"The floor area forms a somewhat short traversable path, with only a few items and enemies scattered around.","The walkable space forms a somewhat short path, with only a few collectables and hazards scattered around.",001764,Doom2_MAP16_002,1,path_length,,,21.0,,,
dm001765,"A very long floor path winds through the map, with the spawn, items, and stair far apart.","A very long empty path winds through the map, with interactive tiles and collectables spread far apart.",001765,Doom2_MAP16_003,1,path_length,,,30.0,,,
dm001766,"The dungeon has a somewhat long route through its floor space, with a few items along the way.","The map has a somewhat long route through its empty space, with a few collectables along the way.",001766,Doom2_MAP16_004,1,path_length,,,24.0,,,
dm001767,"The map’s floor, spawn, and item tiles form a very long traversable path.","The empty, interactive, and collectable tiles form a very long traversable path.",001767,Doom2_MAP16_005,1,path_length,,,30.0,,,
dm001768,"The dungeon has a very long traversable route through mostly floor space, with only a few enemies, items, and doors along the way.","The map has a very long traversable route through mostly empty space, with only a few hazards, collectables, and interactive tiles along the way.",001768,Doom2_MAP16_006,1,path_length,,,35.0,,,
dm001769,"The dungeon has a very long winding path through mostly open floor with a few doors, items, and enemies near the start.","The map has a very long winding path through mostly empty space with a few interactive tiles, collectables, and hazards near the start.",001769,Doom2_MAP16_007,1,path_length,,,28.0,,,
dm001770,The dungeon has a somewhat long traversable path with mostly floor and a few items.,The map has a somewhat long traversable path with mostly empty space and a few collectables.,001770,Doom2_MAP16_008,1,path_length,,,23.0,,,
dm001771,"The dungeon has a very long traversable route through the floor, with a few enemies and items along the way.","The map has a very long traversable route through empty and interactive spaces, with a few hazards and collectables along the way.",001771,Doom2_MAP16_009,1,path_length,,,30.0,,,
dm001772,"The map has a very long winding route through the floor, with only a few scattered items and a spawn tucked near one end.","The map has a very long winding route through the empty space, with only a few collectables and an interactive tile tucked near one end.",001772,Doom2_MAP16_010,1,path_length,,,26.0,,,
dm001773,"The map has a somewhat long floor path, with a few enemies, items, and stairs along the way.","The map has a somewhat long path, with a few hazards and collectables along the way.",001773,Doom2_MAP16_011,1,path_length,,,24.0,,,
dm001774,"The map has a very long winding path through the floor, with a few enemies and items along the way.","The map has a very long winding path through empty space, with a few hazards and collectables along the way.",001774,Doom2_MAP16_012,1,path_length,,,41.0,,,
dm001775,"The dungeon has a somewhat long path through the floor, with a few enemies, items, and a door along the way.","The map has a somewhat long path through empty space, with a few hazards, collectables, and interactive tiles along the way.",001775,Doom2_MAP16_013,1,path_length,,,23.0,,,
dm001776,"The dungeon has a very long winding path through the floor space, with doors, enemies, and a few items scattered along the route.","The map has a very long winding path through the empty space, with interactive tiles, hazards, and a few collectables scattered along the route.",001776,Doom2_MAP16_014,1,path_length,,,34.0,,,
dm001777,"The dungeon has a very long winding route through broad stretches of floor, with sparse items and a few enemies.","The map has a very long winding route through open space, with sparse collectables and a few hazards.",001777,Doom2_MAP16_015,1,path_length,,,30.0,,,
dm001778,"The map has a very long traversable route through the floor, with only a few scattered items, spawn, and enemies.","The map has a very long traversable route through the empty space, with only a few scattered collectables, interactive tiles, and hazards.",001778,Doom2_MAP16_016,1,path_length,,,29.0,,,
dm001779,"The map has a very long traversable route through the floor and spawn areas, with only a few items and hazards interrupting it.","The map has a very long traversable route through empty and interactive spaces, with only a few collectables and hazards interrupting it.",001779,Doom2_MAP16_017,1,path_length,,,30.0,,,
dm001780,"The map has a very long path through the floor, with a few items and enemies along the way.","The map has a very long traversable path through empty space, with a few collectables and hazards scattered along it.",001780,Doom2_MAP16_018,1,path_length,,,27.0,,,
dm001781,"The floor forms a very long winding path through the map, with only a few items and a spawn point along the way.","The empty space forms a very long winding path through the map, with only a few collectables and interactive tiles along the way.",001781,Doom2_MAP16_019,1,path_length,,,30.0,,,
