key,instruction_raw,instruction_uni,level_id,sample_id,reward_enum,feature_name,sub_condition,condition_0,condition_1,condition_2,condition_3,condition_4
zl002638,"The dungeon is crowded with doors, blocks, and spawns.",Interactive tiles are abundant across the map.,002638,tloz8_2_r4_c6_rot90,2,interactable_count,door+block+start,,,52.0,,
zl002639,"Doors, blocks, and the start are rare.",Interactive tiles are rare.,002639,tloz8_2_r5_c0,2,interactable_count,door+block+start,,,4.0,,
zl002640,The dungeon has only a few doors and a start point.,The map has only marginal interactive tiles.,002640,tloz8_2_r5_c0_rot90,2,interactable_count,door+block+start,,,4.0,,
zl002641,"Doors, blocks, and the start are plentiful.",Interactive tiles are plentiful.,002641,tloz8_2_r5_c2,2,interactable_count,door+block+start,,,46.0,,
zl002642,"The dungeon is crowded with doors, blocks, and a start.",The map is crowded with interactive tiles.,002642,tloz8_2_r5_c2_rot90,2,interactable_count,door+block+start,,,46.0,,
zl002643,"Doors, blocks, and the start are rare here.",Interactive tiles are rare here.,002643,tloz8_2_r5_c3,2,interactable_count,door+block+start,,,4.0,,
zl002644,"The dungeon has marginal doors, blocks, and a start.",The map has marginal interactive tiles.,002644,tloz8_2_r5_c3_rot90,2,interactable_count,door+block+start,,,4.0,,
zl002645,"Doors, blocks, and a start point are plentiful.",Interactive tiles are plentiful across the map.,002645,tloz8_2_r5_c4,2,interactable_count,door+block+start,,,62.0,,
zl002646,"The dungeon is crowded with doors, blocks, and a spawn point.",The map is crowded with interactive tiles.,002646,tloz8_2_r5_c4_rot90,2,interactable_count,door+block+start,,,62.0,,
zl002647,"Doors, blocks, and a start point are fairly common.",Interactive tiles are fairly common across the map.,002647,tloz8_2_r5_c5,2,interactable_count,door+block+start,,,10.0,,
zl002648,"The dungeon has a moderate number of doors, blocks, and spawns.",The map has a moderate amount of interactive tiles.,002648,tloz8_2_r5_c5_rot90,2,interactable_count,door+block+start,,,10.0,,
zl002649,"The dungeon is packed with doors, blocks, and a spawn point.",The map is packed with interactive tiles.,002649,tloz8_2_r5_c6,2,interactable_count,door+block+start,,,42.0,,
zl002650,"Doors, blocks, and the start point are plentiful.",Interactive tiles are plentiful across the map.,002650,tloz8_2_r5_c6_rot90,2,interactable_count,door+block+start,,,42.0,,
zl002651,"The dungeon is crowded with doors, blocks, and spawns.",The map is crowded with interactive tiles.,002651,tloz8_2_r6_c0,2,interactable_count,door+block+start,,,58.0,,
zl002652,"The dungeon has numerous doors, blocks, and spawns.",The map has numerous interactive tiles.,002652,tloz8_2_r6_c0_rot90,2,interactable_count,door+block+start,,,58.0,,
zl002653,"The dungeon has few doors, blocks, and a spawn point.",The map has few interactive tiles.,002653,tloz8_2_r7_c0,2,interactable_count,door+block+start,,,6.0,,
zl002654,"The dungeon has little doors, blocks, and spawns.",The map has little interactive tiles.,002654,tloz8_2_r7_c0_rot90,2,interactable_count,door+block+start,,,6.0,,
zl002655,"The dungeon has few doors, blocks, and a start point.",The map has marginal interactive tiles.,002655,tloz8_2_r7_c1,2,interactable_count,door+block+start,,,4.0,,
zl002656,Doors and a start point are rare.,Interactive tiles are rare.,002656,tloz8_2_r7_c1_rot90,2,interactable_count,door+block+start,,,4.0,,
zl002657,Doors and a start point are rare.,Interactive tiles are rare.,002657,tloz8_2_r7_c2,2,interactable_count,door+block+start,,,4.0,,
zl002658,"The dungeon has a decent number of doors, blocks, and a spawn point.",The map has a decent amount of interactive tiles.,002658,tloz8_2_r7_c3,2,interactable_count,door+block+start,,,12.0,,
zl002659,"The dungeon has plenty of doors, blocks, and a spawn point.",The map has plenty of interactive tiles.,002659,tloz8_2_r7_c3_rot90,2,interactable_count,door+block+start,,,12.0,,
zl002660,"Few doors, blocks, and a start point appear here.",Few interactive tiles appear on the map.,002660,tloz8_2_r7_c4,2,interactable_count,door+block+start,,,4.0,,
zl002661,Few doors and objects are present.,Interactive tiles are sparse.,002661,tloz8_2_r7_c4_rot90,2,interactable_count,door+block+start,,,4.0,,
zl002662,"The dungeon is packed with doors, blocks, and a spawn point.",The map is packed with interactive tiles.,002662,tloz8_2_r7_c5,2,interactable_count,door+block+start,,,32.0,,
zl002663,"The dungeon is filled with doors, blocks, and spawns.",The map is filled with interactive tiles.,002663,tloz8_2_r7_c5_rot90,2,interactable_count,door+block+start,,,32.0,,
zl002664,"The dungeon has some doors, blocks, and a start point.",The map has some interactive tiles.,002664,tloz8_2_r7_c6,2,interactable_count,door+block+start,,,8.0,,
zl002665,"The dungeon has a slight number of doors, blocks, and a start point.",The map has slight interactive activity.,002665,tloz8_2_r7_c6_rot90,2,interactable_count,door+block+start,,,8.0,,
zl002666,"Doors, blocks, and the start point are rare.",Interactive tiles are rare.,002666,tloz8_2_r7_c7,2,interactable_count,door+block+start,,,4.0,,
zl002667,"Doors, blocks, and the start tile are rare.",Interactive tiles are rare.,002667,tloz8_2_r7_c7_rot90,2,interactable_count,door+block+start,,,4.0,,
zl002668,"The dungeon has many doors, blocks, and spawns.",The map has many interactive tiles.,002668,tloz9_1_r0_c1,2,interactable_count,door+block+start,,,44.0,,
zl002669,"Doors, blocks, and the start point are plentiful.",Interactive tiles are plentiful across the map.,002669,tloz9_1_r0_c1_rot90,2,interactable_count,door+block+start,,,44.0,,
zl002670,Doors and spawn points are moderately scattered.,Interactive tiles are moderately scattered.,002670,tloz9_1_r0_c2,2,interactable_count,door+block+start,,,14.0,,
zl002671,"The dungeon has decent doors, blocks, and a start point.",The map has a decent amount of interactive tiles.,002671,tloz9_1_r0_c2_rot90,2,interactable_count,door+block+start,,,14.0,,
zl002672,"The dungeon has little doors, blocks, and a start.",The map has little interactive tiles.,002672,tloz9_1_r0_c3,2,interactable_count,door+block+start,,,6.0,,
zl002673,A few blocks and doors appear here.,The map has a little interactive content.,002673,tloz9_1_r0_c3_rot90,2,interactable_count,door+block+start,,,6.0,,
zl002674,"The dungeon has few doors, blocks, and a start point.",The map has few interactive tiles.,002674,tloz9_1_r0_c4,2,interactable_count,door+block+start,,,4.0,,
zl002675,The dungeon has marginal doors and a start point.,The map has marginal interactive tiles.,002675,tloz9_1_r0_c4_rot90,2,interactable_count,door+block+start,,,4.0,,
zl002676,"The dungeon has some doors, blocks, and a spawn point.",The map has some interactive tiles.,002676,tloz9_1_r0_c5,2,interactable_count,door+block+start,,,6.0,,
zl002677,"Doors, blocks, and the start are limited.",Interactive tiles are limited.,002677,tloz9_1_r0_c5_rot90,2,interactable_count,door+block+start,,,6.0,,
zl002678,The dungeon has a few doors and spawns.,Interactive tiles are slightly scattered around the map.,002678,tloz9_1_r1_c0,2,interactable_count,door+block+start,,,6.0,,
zl002679,"Doors, blocks, and the start are limited.",Interactive tiles are limited.,002679,tloz9_1_r1_c0_rot90,2,interactable_count,door+block+start,,,6.0,,
zl002680,Doors and the start are rare here.,Interactive tiles are rare here.,002680,tloz9_1_r1_c1,2,interactable_count,door+block+start,,,4.0,,
zl002681,"The dungeon has few doors, blocks, and a start point.",The map has few interactive tiles.,002681,tloz9_1_r1_c2,2,interactable_count,door+block+start,,,4.0,,
zl002682,Only a couple of doors appear.,Interactive tiles are marginal.,002682,tloz9_1_r1_c3,2,interactable_count,door+block+start,,,4.0,,
zl002683,"The dungeon has marginal doors, blocks, and a start.",The map has marginal interactive tiles.,002683,tloz9_1_r1_c4,2,interactable_count,door+block+start,,,4.0,,
zl002684,"Doors, blocks, and the start are rare here.",Interactive tiles are rare on this map.,002684,tloz9_1_r1_c4_rot90,2,interactable_count,door+block+start,,,4.0,,
zl002685,"Doors, blocks, and the start are abundant.",Interactive tiles are abundant throughout the map.,002685,tloz9_1_r1_c5,2,interactable_count,door+block+start,,,36.0,,
zl002686,"The dungeon is crowded with doors, blocks, and starts.",The map is crowded with interactive tiles.,002686,tloz9_1_r1_c5_rot90,2,interactable_count,door+block+start,,,36.0,,
zl002687,"Doors, blocks, and a spawn are fairly abundant.",Interactive tiles are fairly abundant.,002687,tloz9_1_r1_c6,2,interactable_count,door+block+start,,,22.0,,
zl002688,"The dungeon has a decent number of doors, blocks, and a spawn.",The map has a decent amount of interactive tiles.,002688,tloz9_1_r1_c6_rot90,2,interactable_count,door+block+start,,,22.0,,
zl002689,"The dungeon has abundant doors, blocks, and a spawn point.",The map is abundant in interactive tiles.,002689,tloz9_1_r1_c7,2,interactable_count,door+block+start,,,42.0,,
zl002690,"Doors, blocks, and the start are plentiful here.",Interactive tiles are plentiful throughout the map.,002690,tloz9_1_r1_c7_rot90,2,interactable_count,door+block+start,,,42.0,,
zl002691,"The dungeon has a limited few doors, blocks, and spawn points.",The map has limited interactive tiles.,002691,tloz9_1_r2_c0,2,interactable_count,door+block+start,,,6.0,,
zl002692,A few doors and a start tile appear here.,A few interactive tiles are scattered here.,002692,tloz9_1_r2_c1,2,interactable_count,door+block+start,,,8.0,,
zl002693,"The dungeon has moderate doors, blocks, and a start point.",The map has a moderate amount of interactive tiles.,002693,tloz9_1_r2_c2,2,interactable_count,door+block+start,,,22.0,,
zl002694,"The dungeon has many doors, blocks, and a start point.",The map has many interactive tiles.,002694,tloz9_1_r2_c2_rot90,2,interactable_count,door+block+start,,,22.0,,
zl002695,"The map is abundant with doors, blocks, and starts.",Interactive tiles are abundant across the map.,002695,tloz9_1_r2_c3,2,interactable_count,door+block+start,,,62.0,,
zl002696,The dungeon is abundant with doors and blocks.,The map is abundant with interactive tiles.,002696,tloz9_1_r2_c3_rot90,2,interactable_count,door+block+start,,,62.0,,
zl002697,"Doors, blocks, and the start are marginal here.",Interactive tiles are marginal here.,002697,tloz9_1_r2_c4,2,interactable_count,door+block+start,,,4.0,,
zl002698,"The dungeon has marginal doors, blocks, and a start.",The map has marginal interactive tiles.,002698,tloz9_1_r2_c4_rot90,2,interactable_count,door+block+start,,,4.0,,
zl002699,"The dungeon has many doors, blocks, and a start point.",The map has many interactive tiles.,002699,tloz9_1_r2_c5,2,interactable_count,door+block+start,,,42.0,,
zl002700,"The dungeon is crowded with doors, blocks, and starts.",The map is crowded with interactive tiles.,002700,tloz9_1_r2_c5_rot90,2,interactable_count,door+block+start,,,42.0,,
zl002701,Some doors and blocks are scattered here.,Some interactive tiles are scattered here.,002701,tloz9_1_r2_c6,2,interactable_count,door+block+start,,,8.0,,
zl002702,"The dungeon has moderate doors, blocks, and a spawn point.",The map has moderate interactive tiles.,002702,tloz9_1_r3_c0,2,interactable_count,door+block+start,,,14.0,,
zl002703,"Doors, blocks, and a start point are scattered throughout.",Interactive tiles are fairly abundant throughout the map.,002703,tloz9_1_r3_c0_rot90,2,interactable_count,door+block+start,,,14.0,,
zl002704,"The dungeon has limited doors, blocks, and a start point.",The map has limited interactive tiles.,002704,tloz9_1_r3_c1,2,interactable_count,door+block+start,,,6.0,,
zl002705,"The dungeon has little doors, blocks, and a spawn point.",The map has little interactive tiles.,002705,tloz9_1_r3_c1_rot90,2,interactable_count,door+block+start,,,6.0,,
zl002706,"Doors, blocks, and the start point are limited.",Interactive tiles are limited.,002706,tloz9_1_r3_c2,2,interactable_count,door+block+start,,,8.0,,
zl002707,"A few doors, blocks, and spawn points appear here.",The map has few interactive tiles.,002707,tloz9_1_r3_c2_rot90,2,interactable_count,door+block+start,,,8.0,,
zl002708,"The dungeon has marginal doors, blocks, and a start.",The map has marginal interactive tiles.,002708,tloz9_1_r3_c3,2,interactable_count,door+block+start,,,2.0,,
zl002709,"Few doors, blocks, and a start tile appear here.",Few interactive tiles are scattered across the map.,002709,tloz9_1_r3_c3_rot90,2,interactable_count,door+block+start,,,2.0,,
zl002710,Doors and blocks are sparse here.,Interactive tiles are sparse here.,002710,tloz9_1_r3_c4,2,interactable_count,door+block+start,,,0.0,,
zl002711,The dungeon has few doors and a start point.,The map has few interactive tiles.,002711,tloz9_1_r3_c5,2,interactable_count,door+block+start,,,2.0,,
zl002712,Doors and blocks are rare.,Interactive tiles are rare.,002712,tloz9_1_r3_c5_rot90,2,interactable_count,door+block+start,,,2.0,,
zl002713,"Doors, blocks, and a start tile are abundant.",Interactive tiles are abundant.,002713,tloz9_1_r3_c6,2,interactable_count,door+block+start,,,48.0,,
zl002714,"Doors, blocks, and starts are plentiful here.",Interactive tiles are plentiful across the map.,002714,tloz9_1_r3_c6_rot90,2,interactable_count,door+block+start,,,48.0,,
zl002715,"Doors, blocks, and a start tile are reasonably common.",Interactive tiles are reasonably common.,002715,tloz9_1_r3_c7,2,interactable_count,door+block+start,,,26.0,,
zl002716,"The dungeon has a decent number of doors, blocks, and spawns.",The map has a decent amount of interactive tiles.,002716,tloz9_1_r3_c7_rot90,2,interactable_count,door+block+start,,,26.0,,
zl002717,"The map has a decent number of doors, blocks, and a start point.",The map has a decent amount of interactive tiles.,002717,tloz9_1_r4_c0,2,interactable_count,door+block+start,,,14.0,,
zl002718,"The dungeon has a reasonable number of doors, blocks, and spawns.",The map has a reasonable amount of interactive tiles.,002718,tloz9_1_r4_c0_rot90,2,interactable_count,door+block+start,,,14.0,,
zl002719,"The dungeon has numerous doors, blocks, and a start point.",The map has numerous interactive tiles.,002719,tloz9_1_r4_c1,2,interactable_count,door+block+start,,,64.0,,
zl002720,"The dungeon is packed with doors, blocks, and a start.",The map is packed with interactive tiles.,002720,tloz9_1_r4_c1_rot90,2,interactable_count,door+block+start,,,64.0,,
zl002721,Doors and blocks are rare here.,Interactive tiles are rare here.,002721,tloz9_1_r4_c2,2,interactable_count,door+block+start,,,4.0,,
zl002722,Doors and starts are rare here.,Interactive tiles are rare here.,002722,tloz9_1_r4_c2_rot90,2,interactable_count,door+block+start,,,4.0,,
zl002723,The dungeon has marginal doors and blocks.,Interactive tiles are marginal on the map.,002723,tloz9_1_r4_c3,2,interactable_count,door+block+start,,,2.0,,
zl002724,"Doors, blocks, and the start are rare here.",Interactive tiles are rare here.,002724,tloz9_1_r4_c3_rot90,2,interactable_count,door+block+start,,,2.0,,
zl002725,"There is little DOOR, BLOCK, and START activity.",There are few interactive tiles.,002725,tloz9_1_r4_c4,2,interactable_count,door+block+start,,,6.0,,
zl002726,"The dungeon is plentiful with doors, blocks, and spawns.",Interactive tiles are plentiful across the map.,002726,tloz9_1_r4_c5,2,interactable_count,door+block+start,,,54.0,,
zl002727,"The dungeon is packed with doors, blocks, and a spawn point.",The map is packed with interactive tiles.,002727,tloz9_1_r4_c5_rot90,2,interactable_count,door+block+start,,,54.0,,
zl002728,"The dungeon has a reasonable number of doors, blocks, and a start.",The map has a reasonable amount of interactive tiles.,002728,tloz9_1_r4_c6,2,interactable_count,door+block+start,,,26.0,,
zl002729,"The dungeon has many doors, blocks, and spawns.",The map has many interactive tiles.,002729,tloz9_1_r4_c6_rot90,2,interactable_count,door+block+start,,,26.0,,
zl002730,The dungeon has a decent number of doors and blocks.,The map has a decent amount of interactive tiles.,002730,tloz9_1_r4_c7,2,interactable_count,door+block+start,,,18.0,,
zl002731,"Doors, blocks, and the start are fairly common.",Interactive tiles are fairly common.,002731,tloz9_1_r4_c7_rot90,2,interactable_count,door+block+start,,,18.0,,
zl002732,The dungeon has only a few doors and blocks.,The map has marginal interactive tiles.,002732,tloz9_1_r5_c0,2,interactable_count,door+block+start,,,4.0,,
zl002733,A few blocks are scattered on the map.,Interactive tiles are sparse here.,002733,tloz9_1_r5_c0_rot90,2,interactable_count,door+block+start,,,4.0,,
zl002734,"The dungeon has some doors, blocks, and a start point.",The map has some interactive tiles.,002734,tloz9_1_r5_c1,2,interactable_count,door+block+start,,,8.0,,
zl002735,"Doors, blocks, and a start are limited here.",Interactive tiles are limited here.,002735,tloz9_1_r5_c1_rot90,2,interactable_count,door+block+start,,,8.0,,
zl002736,"The dungeon has plentiful doors, blocks, and spawns.",The map has plentiful interactive tiles.,002736,tloz9_1_r5_c2,2,interactable_count,door+block+start,,,28.0,,
zl002737,"Doors, blocks, and starts are plentiful.",Interactive tiles are plentiful.,002737,tloz9_1_r5_c2_rot90,2,interactable_count,door+block+start,,,28.0,,
zl002738,"Doors, blocks, and starts are rare.",Interactive tiles are rare.,002738,tloz9_1_r5_c3,2,interactable_count,door+block+start,,,0.0,,
zl002739,"A few doors, blocks, and the start are present.",Interactive tiles are a little sparse.,002739,tloz9_1_r5_c4,2,interactable_count,door+block+start,,,8.0,,
zl002740,"Doors, blocks, and the start are reasonably common.",Interactive tiles are reasonably common.,002740,tloz9_1_r5_c5,2,interactable_count,door+block+start,,,14.0,,
zl002741,The dungeon has a reasonable number of doors and blocks.,The map has a reasonable amount of interactive tiles.,002741,tloz9_1_r5_c5_rot90,2,interactable_count,door+block+start,,,14.0,,
zl002742,"Some doors, blocks, and a start point appear here.",Some interactive tiles appear here.,002742,tloz9_1_r5_c6,2,interactable_count,door+block+start,,,8.0,,
zl002743,Some doors and blocks appear here.,Some interactive tiles appear here.,002743,tloz9_1_r5_c6_rot90,2,interactable_count,door+block+start,,,8.0,,
zl002744,Interactive tiles are rare.,Interactive tiles are rare.,002744,tloz9_1_r6_c0,2,interactable_count,door+block+start,,,2.0,,
zl002745,"The dungeon has many doors, blocks, and a start.",The map has many interactive tiles.,002745,tloz9_1_r6_c1,2,interactable_count,door+block+start,,,12.0,,
zl002746,"The dungeon has many doors, blocks, and a start point.",The map has many interactive tiles.,002746,tloz9_1_r6_c1_rot90,2,interactable_count,door+block+start,,,12.0,,
zl002747,"The dungeon has many doors, blocks, and a start.",The map has many interactive tiles.,002747,tloz9_1_r6_c2,2,interactable_count,door+block+start,,,16.0,,
zl002748,The dungeon has many doors and blocks.,The map has many interactive tiles.,002748,tloz9_1_r6_c2_rot90,2,interactable_count,door+block+start,,,16.0,,
zl002749,Few doors and a single spawn point appear here.,Few interactive tiles are scattered across the map.,002749,tloz9_1_r6_c3,2,interactable_count,door+block+start,,,2.0,,
zl002750,The dungeon has few doors and objects.,Interactive tiles are sparse on the map.,002750,tloz9_1_r6_c3_rot90,2,interactable_count,door+block+start,,,2.0,,
zl002751,Doors and blocks are limited here.,Interactive tiles are limited here.,002751,tloz9_1_r6_c4,2,interactable_count,door+block+start,,,6.0,,
zl002752,"Few doors, blocks, and a single start point appear.",Few interactive tiles are scattered across the map.,002752,tloz9_1_r6_c5,2,interactable_count,door+block+start,,,4.0,,
zl002753,"Doors, blocks, and a spawn point are marginal.",Interactive tiles are marginal across the map.,002753,tloz9_1_r6_c5_rot90,2,interactable_count,door+block+start,,,4.0,,
zl002754,The dungeon has some doors and a start.,The map has some interactive tiles.,002754,tloz9_1_r6_c6,2,interactable_count,door+block+start,,,8.0,,
zl002755,"Doors, blocks, and the start are rare.",Interactive tiles are rare.,002755,tloz9_1_r6_c7,2,interactable_count,door+block+start,,,4.0,,
zl002756,Doors and spawn points are marginal.,Interactive tiles are marginal.,002756,tloz9_1_r6_c7_rot90,2,interactable_count,door+block+start,,,4.0,,
zl002757,"Doors, blocks, and a start point are present.",Interactive tiles are fairly abundant.,002757,tloz9_1_r7_c0,2,interactable_count,door+block+start,,,14.0,,
zl002758,"Doors, blocks, and a start point are fairly common.",Interactive tiles are fairly common.,002758,tloz9_1_r7_c0_rot90,2,interactable_count,door+block+start,,,14.0,,
zl002759,The dungeon has a reasonable number of doors and blocks.,The map has a reasonable number of interactive tiles.,002759,tloz9_1_r7_c1,2,interactable_count,door+block+start,,,20.0,,
zl002760,"The map has many doors, blocks, and a start point.",The map has many interactive tiles.,002760,tloz9_1_r7_c1_rot90,2,interactable_count,door+block+start,,,20.0,,
zl002761,Doors and spawns are sparse.,Interactive tiles are sparse.,002761,tloz9_1_r7_c2,2,interactable_count,door+block+start,,,4.0,,
zl002762,Few blocks mark the dungeon.,Few interactive tiles appear here.,002762,tloz9_1_r7_c2_rot90,2,interactable_count,door+block+start,,,4.0,,
zl002763,The dungeon has marginal doors and a start point.,The map has marginal interactive tiles.,002763,tloz9_1_r7_c3,2,interactable_count,door+block+start,,,2.0,,
zl002764,"Doors, blocks, and the start point are rare.",Interactive tiles are rare.,002764,tloz9_1_r7_c3_rot90,2,interactable_count,door+block+start,,,2.0,,
zl002765,The dungeon has many doors and starts.,The map has many interactive tiles.,002765,tloz9_1_r7_c4,2,interactable_count,door+block+start,,,12.0,,
zl002766,"Doors, blocks, and the start are fairly common.",Interactive tiles are fairly common.,002766,tloz9_1_r7_c4_rot90,2,interactable_count,door+block+start,,,12.0,,
zl002767,"Doors, blocks, and the start are marginal.",Interactive tiles are marginal.,002767,tloz9_1_r7_c5,2,interactable_count,door+block+start,,,2.0,,
zl002768,"Doors, blocks, and the start are sparse.",Interactive tiles are sparse.,002768,tloz9_1_r7_c5_rot90,2,interactable_count,door+block+start,,,2.0,,
zl002769,"Doors, blocks, and the start point are rare.",Interactive tiles are rare.,002769,tloz9_2_r0_c0,2,interactable_count,door+block+start,,,4.0,,
zl002770,Only a few blocks and starts are present.,Interactive tiles are marginal here.,002770,tloz9_2_r0_c0_rot90,2,interactable_count,door+block+start,,,4.0,,
zl002771,"The dungeon has few doors, blocks, and a start.",The map has few interactive tiles.,002771,tloz9_2_r0_c1,2,interactable_count,door+block+start,,,4.0,,
zl002772,"A few doors, blocks, and the start appear.",Interactive tiles are sparse here.,002772,tloz9_2_r0_c1_rot90,2,interactable_count,door+block+start,,,4.0,,
zl002773,Doors and the start are marginal here.,Interactive tiles are marginal here.,002773,tloz9_2_r0_c4,2,interactable_count,door+block+start,,,2.0,,
zl002774,"Few doors, blocks, and a start point appear here.",Interactive tiles are sparse across the map.,002774,tloz9_2_r0_c4_rot90,2,interactable_count,door+block+start,,,2.0,,
zl002775,The dungeon has some doors and blocks.,The map has some interactive tiles.,002775,tloz9_2_r0_c5,2,interactable_count,door+block+start,,,6.0,,
zl002776,The dungeon has few doors and blocks.,The map has few interactive tiles.,002776,tloz9_2_r0_c5_rot90,2,interactable_count,door+block+start,,,6.0,,
zl002777,The map has a slight spread of doors and blocks.,The map has a slight spread of interactive tiles.,002777,tloz9_2_r1_c0,2,interactable_count,door+block+start,,,6.0,,
zl002778,"The dungeon has limited doors, blocks, and a start point.",The map has limited interactive tiles.,002778,tloz9_2_r1_c0_rot90,2,interactable_count,door+block+start,,,6.0,,
zl002779,"Doors, a block, and a start point are moderately scattered here.",Interactive tiles are moderately scattered across the map.,002779,tloz9_2_r1_c1,2,interactable_count,door+block+start,,,10.0,,
zl002780,The dungeon has a reasonable number of doors and starts.,Interactive tiles are reasonably common.,002780,tloz9_2_r1_c1_rot90,2,interactable_count,door+block+start,,,10.0,,
zl002781,"Doors, blocks, and the start are moderately common.",Interactive tiles are moderately common.,002781,tloz9_2_r1_c3,2,interactable_count,door+block+start,,,14.0,,
zl002782,"The dungeon has a reasonable number of doors, blocks, and spawns.",The map has a reasonable amount of interactive tiles.,002782,tloz9_2_r1_c3_rot90,2,interactable_count,door+block+start,,,14.0,,
zl002783,"The dungeon has many doors, blocks, and spawns.",The map has many interactive tiles.,002783,tloz9_2_r1_c4,2,interactable_count,door+block+start,,,116.0,,
zl002784,"The map is abundant with doors, blocks, and spawns.",The map is abundant with interactive tiles.,002784,tloz9_2_r1_c4_rot90,2,interactable_count,door+block+start,,,116.0,,
zl002785,"The dungeon has some doors, blocks, and a spawn point.",The map has some interactive tiles.,002785,tloz9_2_r1_c5,2,interactable_count,door+block+start,,,8.0,,
zl002786,A few doors and blocks are scattered here.,A few interactive tiles are scattered here.,002786,tloz9_2_r1_c5_rot90,2,interactable_count,door+block+start,,,8.0,,
zl002787,"The dungeon has slight doors, blocks, and a start point.",The map has slight interactive tiles.,002787,tloz9_2_r1_c6,2,interactable_count,door+block+start,,,6.0,,
zl002788,The dungeon has a few doors and starts.,The map has limited interactive tiles.,002788,tloz9_2_r1_c6_rot90,2,interactable_count,door+block+start,,,6.0,,
zl002789,"The dungeon has few doors, blocks, and a start point.",Interactive tiles are sparse across the map.,002789,tloz9_2_r2_c1,2,interactable_count,door+block+start,,,4.0,,
zl002790,"Few doors, blocks, and a start point appear here.",Few interactive tiles appear across the map.,002790,tloz9_2_r2_c1_rot90,2,interactable_count,door+block+start,,,4.0,,
zl002791,The dungeon has marginal doors and blocks.,The map has marginal interactive tiles.,002791,tloz9_2_r2_c2,2,interactable_count,door+block+start,,,4.0,,
zl002792,"The dungeon has few doors, blocks, and a start point.",Interactive tiles are sparse.,002792,tloz9_2_r2_c2_rot90,2,interactable_count,door+block+start,,,4.0,,
zl002793,The dungeon has slight doors and spawn points.,The map has slight interactive tiles.,002793,tloz9_2_r2_c3,2,interactable_count,door+block+start,,,8.0,,
zl002794,"The dungeon has some doors, blocks, and a start point.",The map has some interactive tiles.,002794,tloz9_2_r2_c3_rot90,2,interactable_count,door+block+start,,,8.0,,
zl002795,The dungeon has a slight few doors and objects.,The map has slight interactive tiles.,002795,tloz9_2_r2_c4,2,interactable_count,door+block+start,,,8.0,,
zl002796,"The dungeon has many doors, blocks, and a spawn point.",Interactive tiles are moderately common across the map.,002796,tloz9_2_r2_c5,2,interactable_count,door+block+start,,,10.0,,
zl002797,Doors and spawns are moderately common.,Interactive tiles are moderately common.,002797,tloz9_2_r2_c5_rot90,2,interactable_count,door+block+start,,,10.0,,
zl002798,The dungeon has many doors and objects.,The map has many interactive tiles.,002798,tloz9_2_r2_c6,2,interactable_count,door+block+start,,,10.0,,
zl002799,"The dungeon has a moderate number of doors, blocks, and a start point.",The map has a moderate amount of interactive tiles.,002799,tloz9_2_r2_c6_rot90,2,interactable_count,door+block+start,,,10.0,,
zl002800,"Doors, blocks, and a start point are rare.",Interactive tiles are rare.,002800,tloz9_2_r3_c1,2,interactable_count,door+block+start,,,2.0,,
zl002801,Doors and start tiles are abundant.,Interactive tiles are abundant.,002801,tloz9_2_r3_c2,2,interactable_count,door+block+start,,,12.0,,
zl002802,"The dungeon has many doors, blocks, and a start point.",The map has many interactive tiles.,002802,tloz9_2_r3_c2_rot90,2,interactable_count,door+block+start,,,12.0,,
zl002803,"Doors, blocks, and the start are plentiful here.",Interactive tiles are plentiful here.,002803,tloz9_2_r3_c3,2,interactable_count,door+block+start,,,120.0,,
zl002804,"Doors, blocks, and a start tile are abundant.",Interactive tiles are abundant.,002804,tloz9_2_r3_c3_rot90,2,interactable_count,door+block+start,,,120.0,,
zl002805,"Few doors, blocks, and a start point appear.",A few interactive tiles appear on the map.,002805,tloz9_2_r3_c4,2,interactable_count,door+block+start,,,8.0,,
zl002806,"Doors, blocks, and a start tile are present.",Interactive tiles are lightly scattered across the map.,002806,tloz9_2_r3_c4_rot90,2,interactable_count,door+block+start,,,8.0,,
zl002807,Doors and blocks are rare here.,Interactive tiles are rare here.,002807,tloz9_2_r3_c5,2,interactable_count,door+block+start,,,4.0,,
zl002808,The dungeon has only a few doors and blocks.,Interactive tiles are sparse on this map.,002808,tloz9_2_r3_c5_rot90,2,interactable_count,door+block+start,,,4.0,,
zl002809,"The dungeon has a reasonable number of doors, blocks, and a start.",The map has a reasonable amount of interactive tiles.,002809,tloz9_2_r3_c6,2,interactable_count,door+block+start,,,10.0,,
zl002810,"The dungeon has many doors, blocks, and spawns.",The map is rich in interactive tiles.,002810,tloz9_2_r3_c6_rot90,2,interactable_count,door+block+start,,,10.0,,
zl002811,"The dungeon has many doors, blocks, and a start point.",The map has many interactive tiles.,002811,tloz9_2_r3_c7,2,interactable_count,door+block+start,,,20.0,,
zl002812,"The dungeon has a decent number of doors, blocks, and starts.",The map has a decent amount of interactive tiles.,002812,tloz9_2_r3_c7_rot90,2,interactable_count,door+block+start,,,20.0,,
zl002813,"The dungeon has a few doors, blocks, and a start tile.",The map has a little interactive content.,002813,tloz9_2_r4_c1,2,interactable_count,door+block+start,,,6.0,,
zl002814,"The dungeon has many doors, blocks, and spawns.",The map has many interactive tiles.,002814,tloz9_2_r4_c2,2,interactable_count,door+block+start,,,12.0,,
