index,key,instruction,instruction_slug,level_id,sample_id
2349,002349,linear bats occupy the western zone,linear_bats_occupy_the_western_zone,135,1
2350,002350,linear bats occupy the western zone,linear_bats_occupy_the_western_zone,135,10
2351,002351,linear bats occupy the western zone,linear_bats_occupy_the_western_zone,135,11
2352,002352,linear bats occupy the western zone,linear_bats_occupy_the_western_zone,135,12
2353,002353,linear bats occupy the western zone,linear_bats_occupy_the_western_zone,135,13
2354,002354,linear bats occupy the western zone,linear_bats_occupy_the_western_zone,135,14
2355,002355,linear bats occupy the western zone,linear_bats_occupy_the_western_zone,135,15
2356,002356,linear bats occupy the western zone,linear_bats_occupy_the_western_zone,135,16
2357,002357,linear bats occupy the western zone,linear_bats_occupy_the_western_zone,135,17
2358,002358,linear bats occupy the western zone,linear_bats_occupy_the_western_zone,135,18
2359,002359,linear bats occupy the western zone,linear_bats_occupy_the_western_zone,135,19
2360,002360,linear bats occupy the western zone,linear_bats_occupy_the_western_zone,135,2
2361,002361,linear bats occupy the western zone,linear_bats_occupy_the_western_zone,135,20
2362,002362,linear bats occupy the western zone,linear_bats_occupy_the_western_zone,135,21
2363,002363,linear bats occupy the western zone,linear_bats_occupy_the_western_zone,135,22
2364,002364,linear bats occupy the western zone,linear_bats_occupy_the_western_zone,135,23
2365,002365,linear bats occupy the western zone,linear_bats_occupy_the_western_zone,135,24
2366,002366,linear bats occupy the western zone,linear_bats_occupy_the_western_zone,135,25
2367,002367,linear bats occupy the western zone,linear_bats_occupy_the_western_zone,135,26
2368,002368,linear bats occupy the western zone,linear_bats_occupy_the_western_zone,135,27
2369,002369,linear bats occupy the western zone,linear_bats_occupy_the_western_zone,135,28
2370,002370,linear bats occupy the western zone,linear_bats_occupy_the_western_zone,135,29
2371,002371,linear bats occupy the western zone,linear_bats_occupy_the_western_zone,135,3
2372,002372,linear bats occupy the western zone,linear_bats_occupy_the_western_zone,135,30
2373,002373,linear bats occupy the western zone,linear_bats_occupy_the_western_zone,135,31
2374,002374,linear bats occupy the western zone,linear_bats_occupy_the_western_zone,135,4
2375,002375,linear bats occupy the western zone,linear_bats_occupy_the_western_zone,135,5
2376,002376,linear bats occupy the western zone,linear_bats_occupy_the_western_zone,135,6
2377,002377,linear bats occupy the western zone,linear_bats_occupy_the_western_zone,135,7
2378,002378,linear bats occupy the western zone,linear_bats_occupy_the_western_zone,135,8
2379,002379,linear bats occupy the western zone,linear_bats_occupy_the_western_zone,135,9
2380,002380,long and narrow path fills the map,long_and_narrow_path_fills_the_map,59,0
2381,002381,long and narrow path fills the map,long_and_narrow_path_fills_the_map,59,1
2382,002382,long and narrow path fills the map,long_and_narrow_path_fills_the_map,59,10
2383,002383,long and narrow path fills the map,long_and_narrow_path_fills_the_map,59,11
2384,002384,long and narrow path fills the map,long_and_narrow_path_fills_the_map,59,12
2385,002385,long and narrow path fills the map,long_and_narrow_path_fills_the_map,59,13
2386,002386,long and narrow path fills the map,long_and_narrow_path_fills_the_map,59,14
2387,002387,long and narrow path fills the map,long_and_narrow_path_fills_the_map,59,15
2388,002388,long and narrow path fills the map,long_and_narrow_path_fills_the_map,59,16
2389,002389,long and narrow path fills the map,long_and_narrow_path_fills_the_map,59,17
2390,002390,long and narrow path fills the map,long_and_narrow_path_fills_the_map,59,18
2391,002391,long and narrow path fills the map,long_and_narrow_path_fills_the_map,59,19
2392,002392,long and narrow path fills the map,long_and_narrow_path_fills_the_map,59,2
2393,002393,long and narrow path fills the map,long_and_narrow_path_fills_the_map,59,20
2394,002394,long and narrow path fills the map,long_and_narrow_path_fills_the_map,59,21
2395,002395,long and narrow path fills the map,long_and_narrow_path_fills_the_map,59,22
2396,002396,long and narrow path fills the map,long_and_narrow_path_fills_the_map,59,23
2397,002397,long and narrow path fills the map,long_and_narrow_path_fills_the_map,59,24
2398,002398,long and narrow path fills the map,long_and_narrow_path_fills_the_map,59,25
2399,002399,long and narrow path fills the map,long_and_narrow_path_fills_the_map,59,26
2400,002400,long and narrow path fills the map,long_and_narrow_path_fills_the_map,59,27
2401,002401,long and narrow path fills the map,long_and_narrow_path_fills_the_map,59,28
2402,002402,long and narrow path fills the map,long_and_narrow_path_fills_the_map,59,29
2403,002403,long and narrow path fills the map,long_and_narrow_path_fills_the_map,59,3
2404,002404,long and narrow path fills the map,long_and_narrow_path_fills_the_map,59,4
2405,002405,long and narrow path fills the map,long_and_narrow_path_fills_the_map,59,5
2406,002406,long and narrow path fills the map,long_and_narrow_path_fills_the_map,59,6
2407,002407,long and narrow path fills the map,long_and_narrow_path_fills_the_map,59,7
2408,002408,long and narrow path fills the map,long_and_narrow_path_fills_the_map,59,8
2409,002409,long and narrow path fills the map,long_and_narrow_path_fills_the_map,59,9
2410,002410,long and wide path fills the map,long_and_wide_path_fills_the_map,63,0
2411,002411,long and wide path fills the map,long_and_wide_path_fills_the_map,63,1
2412,002412,long and wide path fills the map,long_and_wide_path_fills_the_map,63,10
2413,002413,long and wide path fills the map,long_and_wide_path_fills_the_map,63,11
2414,002414,long and wide path fills the map,long_and_wide_path_fills_the_map,63,12
2415,002415,long and wide path fills the map,long_and_wide_path_fills_the_map,63,13
2416,002416,long and wide path fills the map,long_and_wide_path_fills_the_map,63,14
2417,002417,long and wide path fills the map,long_and_wide_path_fills_the_map,63,15
2418,002418,long and wide path fills the map,long_and_wide_path_fills_the_map,63,16
2419,002419,long and wide path fills the map,long_and_wide_path_fills_the_map,63,17
2420,002420,long and wide path fills the map,long_and_wide_path_fills_the_map,63,18
2421,002421,long and wide path fills the map,long_and_wide_path_fills_the_map,63,19
2422,002422,long and wide path fills the map,long_and_wide_path_fills_the_map,63,2
2423,002423,long and wide path fills the map,long_and_wide_path_fills_the_map,63,20
2424,002424,long and wide path fills the map,long_and_wide_path_fills_the_map,63,21
2425,002425,long and wide path fills the map,long_and_wide_path_fills_the_map,63,22
2426,002426,long and wide path fills the map,long_and_wide_path_fills_the_map,63,23
2427,002427,long and wide path fills the map,long_and_wide_path_fills_the_map,63,24
2428,002428,long and wide path fills the map,long_and_wide_path_fills_the_map,63,25
2429,002429,long and wide path fills the map,long_and_wide_path_fills_the_map,63,26
2430,002430,long and wide path fills the map,long_and_wide_path_fills_the_map,63,27
2431,002431,long and wide path fills the map,long_and_wide_path_fills_the_map,63,28
2432,002432,long and wide path fills the map,long_and_wide_path_fills_the_map,63,29
2433,002433,long and wide path fills the map,long_and_wide_path_fills_the_map,63,3
2434,002434,long and wide path fills the map,long_and_wide_path_fills_the_map,63,4
2435,002435,long and wide path fills the map,long_and_wide_path_fills_the_map,63,5
2436,002436,long and wide path fills the map,long_and_wide_path_fills_the_map,63,6
2437,002437,long and wide path fills the map,long_and_wide_path_fills_the_map,63,7
2438,002438,long and wide path fills the map,long_and_wide_path_fills_the_map,63,8
2439,002439,long and wide path fills the map,long_and_wide_path_fills_the_map,63,9
2440,002440,many clustered bats flood the map,many_clustered_bats_flood_the_map,124,0
2441,002441,many clustered bats flood the map,many_clustered_bats_flood_the_map,124,1
2442,002442,many clustered bats flood the map,many_clustered_bats_flood_the_map,124,10
2443,002443,many clustered bats flood the map,many_clustered_bats_flood_the_map,124,11
2444,002444,many clustered bats flood the map,many_clustered_bats_flood_the_map,124,12
2445,002445,many clustered bats flood the map,many_clustered_bats_flood_the_map,124,13
2446,002446,many clustered bats flood the map,many_clustered_bats_flood_the_map,124,14
2447,002447,many clustered bats flood the map,many_clustered_bats_flood_the_map,124,15
2448,002448,many clustered bats flood the map,many_clustered_bats_flood_the_map,124,16
2449,002449,many clustered bats flood the map,many_clustered_bats_flood_the_map,124,17
2450,002450,many clustered bats flood the map,many_clustered_bats_flood_the_map,124,18
2451,002451,many clustered bats flood the map,many_clustered_bats_flood_the_map,124,19
2452,002452,many clustered bats flood the map,many_clustered_bats_flood_the_map,124,2
2453,002453,many clustered bats flood the map,many_clustered_bats_flood_the_map,124,20
2454,002454,many clustered bats flood the map,many_clustered_bats_flood_the_map,124,21
2455,002455,many clustered bats flood the map,many_clustered_bats_flood_the_map,124,22
2456,002456,many clustered bats flood the map,many_clustered_bats_flood_the_map,124,23
2457,002457,many clustered bats flood the map,many_clustered_bats_flood_the_map,124,24
2458,002458,many clustered bats flood the map,many_clustered_bats_flood_the_map,124,25
2459,002459,many clustered bats flood the map,many_clustered_bats_flood_the_map,124,26
2460,002460,many clustered bats flood the map,many_clustered_bats_flood_the_map,124,27
2461,002461,many clustered bats flood the map,many_clustered_bats_flood_the_map,124,28
2462,002462,many clustered bats flood the map,many_clustered_bats_flood_the_map,124,29
2463,002463,many clustered bats flood the map,many_clustered_bats_flood_the_map,124,3
2464,002464,many clustered bats flood the map,many_clustered_bats_flood_the_map,124,30
2465,002465,many clustered bats flood the map,many_clustered_bats_flood_the_map,124,31
2466,002466,many clustered bats flood the map,many_clustered_bats_flood_the_map,124,4
2467,002467,many clustered bats flood the map,many_clustered_bats_flood_the_map,124,5
2468,002468,many clustered bats flood the map,many_clustered_bats_flood_the_map,124,6
2469,002469,many clustered bats flood the map,many_clustered_bats_flood_the_map,124,7
2470,002470,many clustered bats flood the map,many_clustered_bats_flood_the_map,124,8
2471,002471,many clustered bats flood the map,many_clustered_bats_flood_the_map,124,9
2472,002472,many large regions dominate the map,many_large_regions_dominate_the_map,-1,-1
2473,002473,many large regions dominate the map,many_large_regions_dominate_the_map,-1,-1
2474,002474,many large regions dominate the map,many_large_regions_dominate_the_map,-1,-1
2475,002475,many large regions dominate the map,many_large_regions_dominate_the_map,-1,-1
2476,002476,many large regions dominate the map,many_large_regions_dominate_the_map,-1,-1
2477,002477,many large regions dominate the map,many_large_regions_dominate_the_map,-1,-1
2478,002478,many large regions dominate the map,many_large_regions_dominate_the_map,-1,-1
2479,002479,many large regions dominate the map,many_large_regions_dominate_the_map,-1,-1
2480,002480,many large regions dominate the map,many_large_regions_dominate_the_map,-1,-1
2481,002481,many large regions dominate the map,many_large_regions_dominate_the_map,-1,-1
2482,002482,many large regions dominate the map,many_large_regions_dominate_the_map,-1,-1
2483,002483,many large regions dominate the map,many_large_regions_dominate_the_map,-1,-1
2484,002484,many large regions dominate the map,many_large_regions_dominate_the_map,-1,-1
2485,002485,many large regions dominate the map,many_large_regions_dominate_the_map,-1,-1
2486,002486,many large regions dominate the map,many_large_regions_dominate_the_map,-1,-1
2487,002487,many large regions dominate the map,many_large_regions_dominate_the_map,-1,-1
2488,002488,many large regions dominate the map,many_large_regions_dominate_the_map,-1,-1
2489,002489,many large regions dominate the map,many_large_regions_dominate_the_map,-1,-1
2490,002490,many large regions dominate the map,many_large_regions_dominate_the_map,-1,-1
2491,002491,many large regions dominate the map,many_large_regions_dominate_the_map,-1,-1
2492,002492,many large regions dominate the map,many_large_regions_dominate_the_map,-1,-1
2493,002493,many large regions dominate the map,many_large_regions_dominate_the_map,-1,-1
2494,002494,many large regions dominate the map,many_large_regions_dominate_the_map,-1,-1
2495,002495,many large regions dominate the map,many_large_regions_dominate_the_map,-1,-1
2496,002496,many large regions dominate the map,many_large_regions_dominate_the_map,-1,-1
2497,002497,many large regions dominate the map,many_large_regions_dominate_the_map,-1,-1
2498,002498,many large regions dominate the map,many_large_regions_dominate_the_map,-1,-1
2499,002499,many large regions dominate the map,many_large_regions_dominate_the_map,-1,-1
2500,002500,many large regions dominate the map,many_large_regions_dominate_the_map,-1,-1
2501,002501,many large regions dominate the map,many_large_regions_dominate_the_map,-1,-1
2502,002502,many large regions dominate the map,many_large_regions_dominate_the_map,-1,-1
2503,002503,many large regions dominate the map,many_large_regions_dominate_the_map,-1,-1
2504,002504,many large regions dominate the map,many_large_regions_dominate_the_map,-1,-1
2505,002505,many large regions dominate the map,many_large_regions_dominate_the_map,-1,-1
2506,002506,many large regions dominate the map,many_large_regions_dominate_the_map,-1,-1
2507,002507,many large regions dominate the map,many_large_regions_dominate_the_map,-1,-1
2508,002508,many large regions dominate the map,many_large_regions_dominate_the_map,-1,-1
2509,002509,many large regions dominate the map,many_large_regions_dominate_the_map,-1,-1
2510,002510,many large regions dominate the map,many_large_regions_dominate_the_map,-1,-1
2511,002511,many large regions dominate the map,many_large_regions_dominate_the_map,-1,-1
2512,002512,many large regions dominate the map,many_large_regions_dominate_the_map,-1,-1
2513,002513,many large regions dominate the map,many_large_regions_dominate_the_map,-1,-1
2514,002514,many large regions dominate the map,many_large_regions_dominate_the_map,-1,-1
2515,002515,many large regions dominate the map,many_large_regions_dominate_the_map,-1,-1
2516,002516,many large regions dominate the map,many_large_regions_dominate_the_map,-1,-1
2517,002517,many large regions dominate the map,many_large_regions_dominate_the_map,-1,-1
2518,002518,many large regions dominate the map,many_large_regions_dominate_the_map,-1,-1
2519,002519,many large regions dominate the map,many_large_regions_dominate_the_map,-1,-1
2520,002520,many large regions dominate the map,many_large_regions_dominate_the_map,-1,-1
2521,002521,many large regions dominate the map,many_large_regions_dominate_the_map,-1,-1
2522,002522,many large regions dominate the map,many_large_regions_dominate_the_map,-1,-1
2523,002523,many large regions dominate the map,many_large_regions_dominate_the_map,-1,-1
2524,002524,many scattered bats flood the map,many_scattered_bats_flood_the_map,120,0
2525,002525,many scattered bats flood the map,many_scattered_bats_flood_the_map,120,1
2526,002526,many scattered bats flood the map,many_scattered_bats_flood_the_map,120,10
2527,002527,many scattered bats flood the map,many_scattered_bats_flood_the_map,120,11
2528,002528,many scattered bats flood the map,many_scattered_bats_flood_the_map,120,12
2529,002529,many scattered bats flood the map,many_scattered_bats_flood_the_map,120,13
2530,002530,many scattered bats flood the map,many_scattered_bats_flood_the_map,120,14
2531,002531,many scattered bats flood the map,many_scattered_bats_flood_the_map,120,15
2532,002532,many scattered bats flood the map,many_scattered_bats_flood_the_map,120,16
2533,002533,many scattered bats flood the map,many_scattered_bats_flood_the_map,120,17
2534,002534,many scattered bats flood the map,many_scattered_bats_flood_the_map,120,18
2535,002535,many scattered bats flood the map,many_scattered_bats_flood_the_map,120,19
2536,002536,many scattered bats flood the map,many_scattered_bats_flood_the_map,120,2
2537,002537,many scattered bats flood the map,many_scattered_bats_flood_the_map,120,20
2538,002538,many scattered bats flood the map,many_scattered_bats_flood_the_map,120,21
2539,002539,many scattered bats flood the map,many_scattered_bats_flood_the_map,120,22
2540,002540,many scattered bats flood the map,many_scattered_bats_flood_the_map,120,23
2541,002541,many scattered bats flood the map,many_scattered_bats_flood_the_map,120,24
2542,002542,many scattered bats flood the map,many_scattered_bats_flood_the_map,120,25
2543,002543,many scattered bats flood the map,many_scattered_bats_flood_the_map,120,26
2544,002544,many scattered bats flood the map,many_scattered_bats_flood_the_map,120,27
2545,002545,many scattered bats flood the map,many_scattered_bats_flood_the_map,120,28
2546,002546,many scattered bats flood the map,many_scattered_bats_flood_the_map,120,29
2547,002547,many scattered bats flood the map,many_scattered_bats_flood_the_map,120,3
2548,002548,many scattered bats flood the map,many_scattered_bats_flood_the_map,120,30
2549,002549,many scattered bats flood the map,many_scattered_bats_flood_the_map,120,31
2550,002550,many scattered bats flood the map,many_scattered_bats_flood_the_map,120,4
2551,002551,many scattered bats flood the map,many_scattered_bats_flood_the_map,120,5
2552,002552,many scattered bats flood the map,many_scattered_bats_flood_the_map,120,6
2553,002553,many scattered bats flood the map,many_scattered_bats_flood_the_map,120,7
2554,002554,many scattered bats flood the map,many_scattered_bats_flood_the_map,120,8
2555,002555,many scattered bats flood the map,many_scattered_bats_flood_the_map,120,9
2556,002556,many small regions dominate the map,many_small_regions_dominate_the_map,-1,-1
2557,002557,many small regions dominate the map,many_small_regions_dominate_the_map,-1,-1
2558,002558,many small regions dominate the map,many_small_regions_dominate_the_map,-1,-1
2559,002559,many small regions dominate the map,many_small_regions_dominate_the_map,-1,-1
2560,002560,many small regions dominate the map,many_small_regions_dominate_the_map,-1,-1
2561,002561,many small regions dominate the map,many_small_regions_dominate_the_map,-1,-1
2562,002562,many small regions dominate the map,many_small_regions_dominate_the_map,-1,-1
2563,002563,many small regions dominate the map,many_small_regions_dominate_the_map,-1,-1
2564,002564,many small regions dominate the map,many_small_regions_dominate_the_map,-1,-1
2565,002565,many small regions dominate the map,many_small_regions_dominate_the_map,-1,-1
2566,002566,many small regions dominate the map,many_small_regions_dominate_the_map,-1,-1
2567,002567,many small regions dominate the map,many_small_regions_dominate_the_map,-1,-1
2568,002568,many small regions dominate the map,many_small_regions_dominate_the_map,-1,-1
2569,002569,many small regions dominate the map,many_small_regions_dominate_the_map,-1,-1
2570,002570,many small regions dominate the map,many_small_regions_dominate_the_map,-1,-1
2571,002571,many small regions dominate the map,many_small_regions_dominate_the_map,-1,-1
2572,002572,many small regions dominate the map,many_small_regions_dominate_the_map,-1,-1
2573,002573,many small regions dominate the map,many_small_regions_dominate_the_map,-1,-1
2574,002574,many small regions dominate the map,many_small_regions_dominate_the_map,-1,-1
2575,002575,many small regions dominate the map,many_small_regions_dominate_the_map,-1,-1
2576,002576,many small regions dominate the map,many_small_regions_dominate_the_map,-1,-1
2577,002577,many small regions dominate the map,many_small_regions_dominate_the_map,-1,-1
2578,002578,many small regions dominate the map,many_small_regions_dominate_the_map,-1,-1
2579,002579,many small regions dominate the map,many_small_regions_dominate_the_map,-1,-1
2580,002580,many small regions dominate the map,many_small_regions_dominate_the_map,-1,-1
2581,002581,many small regions dominate the map,many_small_regions_dominate_the_map,-1,-1
2582,002582,many small regions dominate the map,many_small_regions_dominate_the_map,-1,-1
2583,002583,many small regions dominate the map,many_small_regions_dominate_the_map,-1,-1
2584,002584,many small regions dominate the map,many_small_regions_dominate_the_map,-1,-1
2585,002585,many small regions dominate the map,many_small_regions_dominate_the_map,-1,-1
2586,002586,micro path length using a narrow corridor,micro_path_length_using_a_narrow_corridor,-1,-1
2587,002587,micro path length using a narrow corridor,micro_path_length_using_a_narrow_corridor,-1,-1
2588,002588,micro path length using a narrow corridor,micro_path_length_using_a_narrow_corridor,-1,-1
2589,002589,micro path length using a narrow corridor,micro_path_length_using_a_narrow_corridor,-1,-1
2590,002590,micro path length using a narrow corridor,micro_path_length_using_a_narrow_corridor,-1,-1
2591,002591,micro path length using a narrow corridor,micro_path_length_using_a_narrow_corridor,-1,-1
2592,002592,micro path length using a narrow corridor,micro_path_length_using_a_narrow_corridor,-1,-1
2593,002593,micro path length using a narrow corridor,micro_path_length_using_a_narrow_corridor,-1,-1
2594,002594,micro path length using a narrow corridor,micro_path_length_using_a_narrow_corridor,-1,-1
2595,002595,micro path length using a narrow corridor,micro_path_length_using_a_narrow_corridor,-1,-1
2596,002596,micro path length using a narrow corridor,micro_path_length_using_a_narrow_corridor,-1,-1
2597,002597,micro path length using a narrow corridor,micro_path_length_using_a_narrow_corridor,32,0
2598,002598,micro path length using a narrow corridor,micro_path_length_using_a_narrow_corridor,32,1
2599,002599,micro path length using a narrow corridor,micro_path_length_using_a_narrow_corridor,32,10
2600,002600,micro path length using a narrow corridor,micro_path_length_using_a_narrow_corridor,32,11
2601,002601,micro path length using a narrow corridor,micro_path_length_using_a_narrow_corridor,32,2
2602,002602,micro path length using a narrow corridor,micro_path_length_using_a_narrow_corridor,32,3
2603,002603,micro path length using a narrow corridor,micro_path_length_using_a_narrow_corridor,32,4
2604,002604,micro path length using a narrow corridor,micro_path_length_using_a_narrow_corridor,32,5
2605,002605,micro path length using a narrow corridor,micro_path_length_using_a_narrow_corridor,32,6
2606,002606,micro path length using a narrow corridor,micro_path_length_using_a_narrow_corridor,32,7
2607,002607,micro path length using a narrow corridor,micro_path_length_using_a_narrow_corridor,32,8
2608,002608,micro path length using a narrow corridor,micro_path_length_using_a_narrow_corridor,32,9
2609,002609,micro path length using a wide corridor,micro_path_length_using_a_wide_corridor,-1,-1
2610,002610,micro path length using a wide corridor,micro_path_length_using_a_wide_corridor,-1,-1
2611,002611,micro path length using a wide corridor,micro_path_length_using_a_wide_corridor,-1,-1
2612,002612,micro path length using a wide corridor,micro_path_length_using_a_wide_corridor,-1,-1
2613,002613,micro path length using a wide corridor,micro_path_length_using_a_wide_corridor,-1,-1
2614,002614,micro path length using a wide corridor,micro_path_length_using_a_wide_corridor,-1,-1
2615,002615,micro path length using a wide corridor,micro_path_length_using_a_wide_corridor,-1,-1
2616,002616,micro path length using a wide corridor,micro_path_length_using_a_wide_corridor,-1,-1
2617,002617,micro path length using a wide corridor,micro_path_length_using_a_wide_corridor,-1,-1
2618,002618,micro path length using a wide corridor,micro_path_length_using_a_wide_corridor,-1,-1
2619,002619,micro path length using a wide corridor,micro_path_length_using_a_wide_corridor,-1,-1
2620,002620,micro path length using a wide corridor,micro_path_length_using_a_wide_corridor,-1,-1
2621,002621,micro path length using a wide corridor,micro_path_length_using_a_wide_corridor,-1,-1
2622,002622,micro path length using a wide corridor,micro_path_length_using_a_wide_corridor,-1,-1
2623,002623,micro path length using a wide corridor,micro_path_length_using_a_wide_corridor,-1,-1
2624,002624,micro path length using a wide corridor,micro_path_length_using_a_wide_corridor,-1,-1
2625,002625,micro path length using a wide corridor,micro_path_length_using_a_wide_corridor,36,0
2626,002626,micro path length using a wide corridor,micro_path_length_using_a_wide_corridor,36,1
2627,002627,micro path length using a wide corridor,micro_path_length_using_a_wide_corridor,36,10
2628,002628,micro path length using a wide corridor,micro_path_length_using_a_wide_corridor,36,11
2629,002629,micro path length using a wide corridor,micro_path_length_using_a_wide_corridor,36,12
2630,002630,micro path length using a wide corridor,micro_path_length_using_a_wide_corridor,36,13
2631,002631,micro path length using a wide corridor,micro_path_length_using_a_wide_corridor,36,2
2632,002632,micro path length using a wide corridor,micro_path_length_using_a_wide_corridor,36,3
2633,002633,micro path length using a wide corridor,micro_path_length_using_a_wide_corridor,36,4
2634,002634,micro path length using a wide corridor,micro_path_length_using_a_wide_corridor,36,5
2635,002635,micro path length using a wide corridor,micro_path_length_using_a_wide_corridor,36,6
2636,002636,micro path length using a wide corridor,micro_path_length_using_a_wide_corridor,36,7
2637,002637,micro path length using a wide corridor,micro_path_length_using_a_wide_corridor,36,8
2638,002638,micro path length using a wide corridor,micro_path_length_using_a_wide_corridor,36,9
2639,002639,minimal centralized block placement is observed,minimal_centralized_block_placement_is_observed,-1,-1
2640,002640,minimal centralized block placement is observed,minimal_centralized_block_placement_is_observed,-1,-1
2641,002641,minimal centralized block placement is observed,minimal_centralized_block_placement_is_observed,-1,-1
2642,002642,minimal centralized block placement is observed,minimal_centralized_block_placement_is_observed,-1,-1
2643,002643,minimal centralized block placement is observed,minimal_centralized_block_placement_is_observed,-1,-1
2644,002644,minimal centralized block placement is observed,minimal_centralized_block_placement_is_observed,-1,-1
2645,002645,minimal centralized block placement is observed,minimal_centralized_block_placement_is_observed,-1,-1
2646,002646,minimal centralized block placement is observed,minimal_centralized_block_placement_is_observed,-1,-1
2647,002647,minimal centralized block placement is observed,minimal_centralized_block_placement_is_observed,-1,-1
2648,002648,minimal centralized block placement is observed,minimal_centralized_block_placement_is_observed,-1,-1
2649,002649,minimal centralized block placement is observed,minimal_centralized_block_placement_is_observed,-1,-1
2650,002650,minimal centralized block placement is observed,minimal_centralized_block_placement_is_observed,70,0
2651,002651,minimal centralized block placement is observed,minimal_centralized_block_placement_is_observed,70,10
2652,002652,minimal centralized block placement is observed,minimal_centralized_block_placement_is_observed,70,13
2653,002653,minimal centralized block placement is observed,minimal_centralized_block_placement_is_observed,70,14
2654,002654,minimal centralized block placement is observed,minimal_centralized_block_placement_is_observed,70,16
2655,002655,minimal centralized block placement is observed,minimal_centralized_block_placement_is_observed,70,17
2656,002656,minimal centralized block placement is observed,minimal_centralized_block_placement_is_observed,70,18
2657,002657,minimal centralized block placement is observed,minimal_centralized_block_placement_is_observed,70,19
2658,002658,minimal centralized block placement is observed,minimal_centralized_block_placement_is_observed,70,2
2659,002659,minimal centralized block placement is observed,minimal_centralized_block_placement_is_observed,70,20
2660,002660,minimal centralized block placement is observed,minimal_centralized_block_placement_is_observed,70,23
2661,002661,minimal centralized block placement is observed,minimal_centralized_block_placement_is_observed,70,26
2662,002662,minimal centralized block placement is observed,minimal_centralized_block_placement_is_observed,70,27
2663,002663,minimal centralized block placement is observed,minimal_centralized_block_placement_is_observed,70,28
2664,002664,minimal centralized block placement is observed,minimal_centralized_block_placement_is_observed,70,29
2665,002665,minimal centralized block placement is observed,minimal_centralized_block_placement_is_observed,70,3
2666,002666,minimal centralized block placement is observed,minimal_centralized_block_placement_is_observed,70,4
2667,002667,minimal centralized block placement is observed,minimal_centralized_block_placement_is_observed,70,5
2668,002668,minimal centralized block placement is observed,minimal_centralized_block_placement_is_observed,70,6
2669,002669,minimal centralized block placement is observed,minimal_centralized_block_placement_is_observed,70,8
2670,002670,minimal centralized block placement is observed,minimal_centralized_block_placement_is_observed,70,9
2671,002671,minimal decentralized block placement is observed,minimal_decentralized_block_placement_is_observed,-1,-1
2672,002672,minimal decentralized block placement is observed,minimal_decentralized_block_placement_is_observed,-1,-1
2673,002673,minimal decentralized block placement is observed,minimal_decentralized_block_placement_is_observed,-1,-1
2674,002674,minimal decentralized block placement is observed,minimal_decentralized_block_placement_is_observed,-1,-1
2675,002675,minimal decentralized block placement is observed,minimal_decentralized_block_placement_is_observed,-1,-1
2676,002676,minimal decentralized block placement is observed,minimal_decentralized_block_placement_is_observed,-1,-1
2677,002677,minimal decentralized block placement is observed,minimal_decentralized_block_placement_is_observed,-1,-1
2678,002678,minimal decentralized block placement is observed,minimal_decentralized_block_placement_is_observed,-1,-1
2679,002679,minimal decentralized block placement is observed,minimal_decentralized_block_placement_is_observed,-1,-1
2680,002680,minimal decentralized block placement is observed,minimal_decentralized_block_placement_is_observed,66,0
2681,002681,minimal decentralized block placement is observed,minimal_decentralized_block_placement_is_observed,66,1
2682,002682,minimal decentralized block placement is observed,minimal_decentralized_block_placement_is_observed,66,10
2683,002683,minimal decentralized block placement is observed,minimal_decentralized_block_placement_is_observed,66,11
2684,002684,minimal decentralized block placement is observed,minimal_decentralized_block_placement_is_observed,66,12
2685,002685,minimal decentralized block placement is observed,minimal_decentralized_block_placement_is_observed,66,13
2686,002686,minimal decentralized block placement is observed,minimal_decentralized_block_placement_is_observed,66,14
2687,002687,minimal decentralized block placement is observed,minimal_decentralized_block_placement_is_observed,66,15
2688,002688,minimal decentralized block placement is observed,minimal_decentralized_block_placement_is_observed,66,16
2689,002689,minimal decentralized block placement is observed,minimal_decentralized_block_placement_is_observed,66,17
2690,002690,minimal decentralized block placement is observed,minimal_decentralized_block_placement_is_observed,66,18
2691,002691,minimal decentralized block placement is observed,minimal_decentralized_block_placement_is_observed,66,19
2692,002692,minimal decentralized block placement is observed,minimal_decentralized_block_placement_is_observed,66,2
2693,002693,minimal decentralized block placement is observed,minimal_decentralized_block_placement_is_observed,66,21
2694,002694,minimal decentralized block placement is observed,minimal_decentralized_block_placement_is_observed,66,23
2695,002695,minimal decentralized block placement is observed,minimal_decentralized_block_placement_is_observed,66,24
2696,002696,minimal decentralized block placement is observed,minimal_decentralized_block_placement_is_observed,66,26
2697,002697,minimal decentralized block placement is observed,minimal_decentralized_block_placement_is_observed,66,27
2698,002698,minimal decentralized block placement is observed,minimal_decentralized_block_placement_is_observed,66,29
2699,002699,minimal decentralized block placement is observed,minimal_decentralized_block_placement_is_observed,66,4
2700,002700,minimal decentralized block placement is observed,minimal_decentralized_block_placement_is_observed,66,5
2701,002701,minimal decentralized block placement is observed,minimal_decentralized_block_placement_is_observed,66,7
2702,002702,minimal decentralized block placement is observed,minimal_decentralized_block_placement_is_observed,66,9
2703,002703,minimal narrow path requiring almost no movement,minimal_narrow_path_requiring_almost_no_movement,34,0
2704,002704,minimal narrow path requiring almost no movement,minimal_narrow_path_requiring_almost_no_movement,34,1
2705,002705,minimal narrow path requiring almost no movement,minimal_narrow_path_requiring_almost_no_movement,34,10
2706,002706,minimal narrow path requiring almost no movement,minimal_narrow_path_requiring_almost_no_movement,34,11
