x,y,z,game,type,text,source_index,reward_enum,condition_value,quantized_bin
2.827881336212158,9.381109237670898,21.38841438293457,dungeon,text,"Playing Dungeon, treasures are abundant here.",13834,4,21.0,7
11.190186500549316,11.317730903625488,-4.90828800201416,dungeon,text,This Dungeon level has the map has a long path.,16959,1,42.0,5
3.3378870487213135,10.42729377746582,22.72892951965332,dungeon,text,This Dungeon level has treasures are fairly plentiful.,16844,4,14.0,5
1.8532875776290894,23.467388153076172,6.922361850738525,dungeon,text,"Playing Dungeon, many bats crowd the dungeon.",11722,3,16.0,5
1.5803165435791016,14.035812377929688,17.108171463012695,dungeon,text,"In Dungeon, limited treasures are scattered.",10483,4,10.0,3
5.617895126342773,30.15979766845703,2.03428316116333,dungeon,text,"Playing Dungeon, bats are rare here.",11104,3,0.0,0
2.4413866996765137,8.749212265014648,22.244020462036133,dungeon,text,This Dungeon level has treasures are plentiful here.,8529,4,21.0,7
6.547643184661865,30.96037483215332,-0.12732811272144318,dungeon,text,This Dungeon level has bats are rare here.,11140,3,2.0,0
5.22559928894043,10.651190757751465,20.988393783569336,dungeon,text,"Within Dungeon, treasures are moderately scattered throughout.",12802,4,12.0,4
10.544404029846191,2.8552494049072266,-11.770902633666992,dungeon,text,This Dungeon level has many separate areas are connected by corridors.,958,0,24.0,7
1.9424443244934082,13.577394485473633,20.511920928955078,dungeon,text,This Dungeon level has some treasures are scattered around.,16718,4,10.0,3
11.219330787658691,6.112251281738281,-6.569790840148926,dungeon,text,"Within Dungeon, the map has a moderately restricted path.",16004,1,30.0,3
11.904545783996582,5.8134765625,-6.872776031494141,dungeon,text,"For a Dungeon map, the map has a moderately condensed path.",12704,1,30.0,3
13.63619327545166,10.094233512878418,-6.222866058349609,dungeon,text,"Playing Dungeon, a lengthy route stretches through the map.",17486,1,60.0,7
12.39992618560791,9.116398811340332,-5.2639994621276855,dungeon,text,"Within Dungeon, the map has a long, balanced path.",13209,1,43.0,5
2.38936185836792,24.982036590576172,6.847435474395752,dungeon,text,"Within Dungeon, many bats fill the map.",16601,3,16.0,5
9.500601768493652,7.886493682861328,-4.663943290710449,dungeon,text,This Dungeon level has moderately long paths cross the map.,8530,1,38.0,4
6.489206314086914,31.032211303710938,-0.06565731018781662,dungeon,text,This Dungeon level has bats are rare.,16233,3,0.0,0
2.9360060691833496,9.054083824157715,-13.789775848388672,dungeon,text,"For a Dungeon map, marginal separate regions.",1957,0,1.0,1
7.264413356781006,5.577783107757568,-14.696520805358887,dungeon,text,This Dungeon level has some separate walkable regions are connected.,1971,0,2.0,2
3.6242897510528564,7.536489486694336,-13.610859870910645,dungeon,text,"For a Dungeon map, marginal disconnected areas.",3550,0,1.0,1
5.181730270385742,9.282050132751465,-16.00712776184082,dungeon,text,"Within Dungeon, few disconnected walkable areas.",3436,0,1.0,1
2.510000705718994,25.744918823242188,6.720134258270264,dungeon,text,"Playing Dungeon, numerous bats cover the map.",17961,3,22.0,6
4.805904388427734,10.303548812866211,-15.444742202758789,dungeon,text,"Within Dungeon, few separate walkable zones exist.",3295,0,1.0,1
2.953082799911499,9.227792739868164,-13.98078441619873,dungeon,text,"Playing Dungeon, marginal separate zones.",3799,0,1.0,1
12.182074546813965,9.544995307922363,-5.986808776855469,dungeon,text,"In Dungeon, the map has a fairly long path.",8287,1,43.0,5
3.5944411754608154,25.47517204284668,1.2416760921478271,dungeon,text,"Playing Dungeon, bats are moderately scattered.",8070,3,10.0,3
10.650151252746582,9.521467208862305,-8.012984275817871,dungeon,text,"In Dungeon, a moderately long path winds through empty spaces.",15974,1,30.0,3
5.377432346343994,10.475325584411621,20.93897819519043,dungeon,text,"For a Dungeon map, treasures are moderately scattered throughout.",12841,4,12.0,4
5.925920009613037,9.147829055786133,-12.920924186706543,dungeon,text,This Dungeon level has few separate passable zones.,2218,0,1.0,1
1.833343505859375,15.904061317443848,16.67412757873535,dungeon,text,"For a Dungeon map, treasures are limited here.",19194,4,9.0,2
0.0447542704641819,26.344213485717773,5.849703311920166,dungeon,text,"For a Dungeon map, bats are abundant throughout.",17736,3,26.0,7
0.6177308559417725,13.357589721679688,20.72630500793457,dungeon,text,"Playing Dungeon, several treasures are scattered here.",10768,4,14.0,5
4.440942764282227,8.3342924118042,-15.246418952941895,dungeon,text,"In Dungeon, few separate passable regions.",3558,0,1.0,1
5.243117332458496,5.480274677276611,-5.262235641479492,dungeon,text,"In Dungeon, the path is short.",9416,1,28.0,3
2.719916582107544,23.792194366455078,2.6122419834136963,dungeon,text,"In Dungeon, bats are moderately common.",14229,3,12.0,4
8.163878440856934,1.716454267501831,-13.061826705932617,dungeon,text,"In Dungeon, a few disconnected areas are balanced.",1049,0,5.0,4
2.834900140762329,9.236610412597656,20.47833824157715,dungeon,text,"Within Dungeon, treasures are plentiful throughout the level.",13828,4,14.0,5
10.631847381591797,10.519792556762695,-6.451720714569092,dungeon,text,"Within Dungeon, very long paths wind through the map.",17238,1,48.0,6
13.198600769042969,11.280657768249512,-6.621517181396484,dungeon,text,"For a Dungeon map, extensive traversable paths fill the map.",11787,1,64.0,7
8.609945297241211,1.6961619853973389,-13.29030990600586,dungeon,text,"For a Dungeon map, balanced separate empty zones.",1040,0,6.0,4
4.981973171234131,1.2523165941238403,-5.675325393676758,dungeon,text,This Dungeon level has nano path length.,8216,1,0.0,0
2.3803741931915283,9.977791786193848,19.035945892333984,dungeon,text,This Dungeon level has numerous treasures litter the map.,18624,4,16.0,6
9.447647094726562,8.748205184936523,-4.920657634735107,dungeon,text,"For a Dungeon map, the traversable path is moderately long.",18146,1,30.0,3
2.0846476554870605,18.43320083618164,16.867752075195312,dungeon,text,"Within Dungeon, treasures are sparse here.",12071,4,8.0,1
3.4521334171295166,8.71311092376709,-12.98388957977295,dungeon,text,"For a Dungeon map, marginally split walkable areas.",2351,0,1.0,1
4.437220573425293,31.98828125,-1.5859960317611694,dungeon,text,"In Dungeon, bats are sparse here.",15933,3,4.0,1
8.559935569763184,7.303201198577881,-12.522441864013672,dungeon,text,"In Dungeon, moderately fragmented walkable areas.",1437,0,2.0,2
4.45427942276001,10.428287506103516,-15.6426420211792,dungeon,text,"In Dungeon, few separate walkable zones exist.",251,0,1.0,1
3.929623603820801,10.635505676269531,19.65567970275879,dungeon,text,"Playing Dungeon, several treasures are scattered throughout.",8885,4,14.0,5
0.19020380079746246,26.168651580810547,6.1455078125,dungeon,text,"For a Dungeon map, bats are abundant throughout the map.",15326,3,97.0,7
5.353344440460205,10.95805835723877,22.30211639404297,dungeon,text,This Dungeon level has treasures are moderately common.,19798,4,13.0,4
9.90505599975586,5.03817892074585,-12.085829734802246,dungeon,text,This Dungeon level has many disconnected passable regions.,446,0,27.0,7
13.862494468688965,10.07151985168457,-5.440312385559082,dungeon,text,"For a Dungeon map, the map has a very lengthy path.",11901,1,63.0,7
1.6477136611938477,23.922138214111328,4.787801265716553,dungeon,text,"For a Dungeon map, bats are fairly numerous here.",13677,3,11.0,4
7.301873207092285,3.6120309829711914,-11.788982391357422,dungeon,text,"In Dungeon, heavily partitioned passable areas.",2887,0,11.0,5
2.439760446548462,24.97336769104004,6.85601282119751,dungeon,text,"In Dungeon, many bats fill the map.",15532,3,15.0,5
1.5636144876480103,15.519214630126953,16.22590446472168,dungeon,text,"Playing Dungeon, limited treasures appear here.",16829,4,9.0,2
5.318653583526611,9.783675193786621,-13.203554153442383,dungeon,text,"Within Dungeon, a marginal few passable zones are disconnected.",638,0,1.0,1
6.002927780151367,9.578603744506836,22.18638038635254,dungeon,text,"For a Dungeon map, treasures are reasonably common.",14904,4,13.0,4
9.716705322265625,9.026992797851562,-6.154782772064209,dungeon,text,"Playing Dungeon, moderate path length.",18670,1,38.0,4
5.862390995025635,7.471689701080322,-14.757713317871094,dungeon,text,"Playing Dungeon, few separate walkable areas appear.",2344,0,1.0,1
5.1213603019714355,2.3839898109436035,-4.850790500640869,dungeon,text,"This Dungeon level has tiny, short path throughout.",10977,1,17.0,0
3.7244980335235596,2.607827663421631,-4.2779107093811035,dungeon,text,"Within Dungeon, tiny path length here.",14356,1,12.0,0
12.164430618286133,5.8288350105285645,-6.891329288482666,dungeon,text,"In Dungeon, the map has a moderately condensed path.",12494,1,30.0,3
8.045003890991211,6.437198162078857,-4.990911960601807,dungeon,text,This Dungeon level has the map has limited traversable length.,10721,1,27.0,2
10.79035472869873,6.45837926864624,-6.2231574058532715,dungeon,text,This Dungeon level has the map has a moderately restricted path.,8195,1,32.0,3
3.631256341934204,8.176103591918945,22.494115829467773,dungeon,text,"Within Dungeon, treasures are fairly plentiful here.",19307,4,14.0,5
14.74573802947998,10.238578796386719,-5.610778331756592,dungeon,text,"In Dungeon, extremely lengthy path.",18560,1,52.0,7
10.810286521911621,3.3846611976623535,-11.482826232910156,dungeon,text,This Dungeon level has extremely fragmented walkable areas fill the map.,2201,0,21.0,7
4.578749179840088,3.0164225101470947,-4.52122688293457,dungeon,text,"In Dungeon, a tiny path runs through the map.",16644,1,13.0,0
1.4393844604492188,14.39822006225586,16.53113555908203,dungeon,text,"In Dungeon, treasures are limited.",18076,4,9.0,2
6.929528713226318,7.2248616218566895,-12.926291465759277,dungeon,text,This Dungeon level has few separate regions appear.,3664,0,1.0,1
0.8103772401809692,17.85892105102539,16.893037796020508,dungeon,text,"Within Dungeon, few treasures appear here.",9154,4,3.0,0
1.782822608947754,18.445018768310547,16.781320571899414,dungeon,text,"In Dungeon, treasures are sparse.",11570,4,7.0,1
10.415765762329102,4.897058010101318,-11.459623336791992,dungeon,text,"In Dungeon, many disconnected passable areas fill the map.",3621,0,26.0,7
2.263266086578369,24.55582618713379,3.327172040939331,dungeon,text,"Within Dungeon, bats are fairly scattered throughout.",16972,3,10.0,3
5.45341682434082,9.690728187561035,23.17191505432129,dungeon,text,"In Dungeon, treasures are reasonably scattered.",10054,4,12.0,4
3.249126672744751,29.605131149291992,0.974997878074646,dungeon,text,"In Dungeon, limited bats dot the map.",18039,3,7.0,2
5.4582390785217285,10.837199211120605,23.279653549194336,dungeon,text,This Dungeon level has treasures are reasonably scattered.,9793,4,13.0,4
4.581943035125732,12.559910774230957,18.90468406677246,dungeon,text,"In Dungeon, numerous treasures dot the map.",19346,4,18.0,6
12.080921173095703,5.867886543273926,-6.939152240753174,dungeon,text,"Within Dungeon, the map has a moderately condensed path.",12155,1,30.0,3
8.70306396484375,8.070540428161621,-14.740772247314453,dungeon,text,This Dungeon level has few separate walkable areas remain.,2347,0,1.0,1
2.1662204265594482,27.29191780090332,6.081677436828613,dungeon,text,"Playing Dungeon, bats are plentiful here.",19893,3,42.0,7
7.14500093460083,29.59298324584961,-1.5127325057983398,dungeon,text,"Within Dungeon, few bats are present.",19106,3,2.0,0
4.24131965637207,2.8620517253875732,-4.7762675285339355,dungeon,text,"For a Dungeon map, tiny traversable path.",17058,1,10.0,0
3.9241740703582764,2.806757688522339,-4.893942356109619,dungeon,text,"For a Dungeon map, tiny passable path.",19487,1,6.0,0
6.276482105255127,9.159281730651855,-16.396528244018555,dungeon,text,"Within Dungeon, few separate passable areas.",1300,0,1.0,1
9.856377601623535,8.30862808227539,-5.026391983032227,dungeon,text,This Dungeon level has the traversable path is moderately long.,17633,1,29.0,3
9.037277221679688,7.046187877655029,-10.832627296447754,dungeon,text,"In Dungeon, the map has moderate disconnected passable zones.",1882,0,2.0,2
7.342250347137451,5.652829170227051,-15.682160377502441,dungeon,text,This Dungeon level has a few disconnected regions appear.,232,0,1.0,1
12.25841236114502,5.880887985229492,-6.76597785949707,dungeon,text,This Dungeon level has the map has a moderately condensed path.,17756,1,30.0,3
4.674302577972412,32.80771255493164,-1.9244933128356934,dungeon,text,"Playing Dungeon, bats are sparse.",19283,3,5.0,1
4.639960765838623,32.914085388183594,-1.9846183061599731,dungeon,text,"Playing Dungeon, bats are sparse here.",14552,3,5.0,1
2.7552900314331055,9.49499797821045,21.535160064697266,dungeon,text,"Playing Dungeon, treasures are abundant.",18645,4,20.0,7
2.5142741203308105,25.955175399780273,1.0048539638519287,dungeon,text,This Dungeon level has bats are moderately scattered.,19324,3,9.0,3
1.725650668144226,27.905803680419922,1.1334692239761353,dungeon,text,This Dungeon level has some bats dot the dungeon.,15514,3,8.0,2
7.9260358810424805,6.4004011154174805,-15.643728256225586,dungeon,text,"In Dungeon, some separate passable regions exist.",2090,0,2.0,2
4.425251007080078,9.417004585266113,-16.39469337463379,dungeon,text,"In Dungeon, very few separate walkable areas appear here.",1815,0,1.0,1
7.941404819488525,6.3464860916137695,-15.487030982971191,dungeon,text,"In Dungeon, some disconnected areas appear.",2916,0,4.0,3
9.98314380645752,10.780181884765625,-4.519124984741211,dungeon,text,"For a Dungeon map, a long winding path.",18724,1,45.0,6
0.43789154291152954,27.851165771484375,3.949976682662964,dungeon,text,"Within Dungeon, bats are abundant here.",18605,3,45.0,7
8.089465141296387,30.096216201782227,-1.464173436164856,dungeon,text,"Playing Dungeon, few bats appear here.",15236,3,3.0,0
4.4890594482421875,1.949415683746338,-4.347961902618408,dungeon,text,"Playing Dungeon, tiny empty path.",15839,1,15.0,0
2.008615016937256,27.113412857055664,6.0309624671936035,dungeon,text,"Playing Dungeon, bats are plentiful.",15606,3,100.0,7
2.186105251312256,13.199273109436035,17.29539680480957,dungeon,text,"In Dungeon, many treasures litter the map.",8454,4,17.0,6
12.806312561035156,5.812492370605469,-6.710300922393799,dungeon,text,This Dungeon level has moderately condensed empty path.,10553,1,30.0,3
7.178045749664307,6.374610424041748,-12.690428733825684,dungeon,text,This Dungeon level has few separate areas.,1228,0,1.0,1
2.399167060852051,8.32395076751709,22.551441192626953,dungeon,text,"For a Dungeon map, treasures are plentiful here.",16420,4,25.0,7
3.5553269386291504,9.094841003417969,-15.54171085357666,dungeon,text,"In Dungeon, few separate passable zones appear here.",3639,0,1.0,1
2.566455841064453,10.17243766784668,22.202695846557617,dungeon,text,This Dungeon level has treasures are abundant throughout.,12367,4,20.0,7
10.701960563659668,5.660297870635986,-5.6255784034729,dungeon,text,"For a Dungeon map, paths are moderately restricted.",10643,1,30.0,3
3.7094829082489014,11.935612678527832,19.302473068237305,dungeon,text,"For a Dungeon map, many treasures are scattered throughout.",11864,4,18.0,6
14.123055458068848,9.642904281616211,-6.872856616973877,dungeon,text,"Within Dungeon, extensive traversable paths dominate.",10442,1,52.0,7
3.3414716720581055,22.470882415771484,3.338000535964966,dungeon,text,"Playing Dungeon, bats are reasonably common.",15981,3,11.0,4
3.071383237838745,27.868213653564453,0.3596951365470886,dungeon,text,This Dungeon level has some bats are scattered around.,17203,3,8.0,2
2.939563751220703,26.500810623168945,0.5827688574790955,dungeon,text,This Dungeon level has bats are fairly scattered here.,11275,3,9.0,3
4.347606658935547,6.579580783843994,-13.47977352142334,dungeon,text,"For a Dungeon map, few disconnected areas.",258,0,1.0,1
1.4669605493545532,17.540353775024414,17.21918487548828,dungeon,text,"For a Dungeon map, few treasures appear here.",19008,4,4.0,0
6.7590789794921875,29.266273498535156,-1.5724890232086182,dungeon,text,"Within Dungeon, few bats are scattered here.",13549,3,4.0,1
2.859370231628418,26.367019653320312,0.6852487325668335,dungeon,text,This Dungeon level has bats are fairly scattered.,19740,3,10.0,3
11.608915328979492,10.195054054260254,-4.619050979614258,dungeon,text,"Playing Dungeon, long, winding routes connect the map.",9530,1,39.0,5
10.506134986877441,5.348628044128418,-5.846857070922852,dungeon,text,"In Dungeon, the path is somewhat restricted.",13811,1,30.0,3
11.660426139831543,10.020040512084961,-5.0901689529418945,dungeon,text,"Within Dungeon, the map has a long path.",18955,1,40.0,5
12.25841236114502,5.880887985229492,-6.76597785949707,dungeon,text,This Dungeon level has the map has a moderately condensed path.,10727,1,31.0,3
5.507649898529053,9.533835411071777,-14.253213882446289,dungeon,text,This Dungeon level has few separate walkable areas exist.,788,0,1.0,1
7.875090599060059,6.434609413146973,-5.020833492279053,dungeon,text,This Dungeon level has the map has a limited traversable path.,11910,1,27.0,2
6.127836227416992,8.104159355163574,-14.53752613067627,dungeon,text,This Dungeon level has few separate regions exist.,3097,0,1.0,1
3.2203376293182373,12.39247989654541,19.836048126220703,dungeon,text,"Within Dungeon, treasures are scattered throughout.",19107,4,14.0,5
11.986196517944336,11.264413833618164,-5.806906223297119,dungeon,text,"Playing Dungeon, large traversable path spans the map.",11505,1,49.0,6
1.2601922750473022,14.006402015686035,18.017335891723633,dungeon,text,"In Dungeon, some treasures dot the dungeon.",10970,4,9.0,2
11.637370109558105,9.825206756591797,-6.056162357330322,dungeon,text,"Within Dungeon, the map has a long winding path.",10487,1,41.0,5
13.193170547485352,11.035923957824707,-6.734682559967041,dungeon,text,"Playing Dungeon, extensive winding routes.",18676,1,56.0,7
4.603577136993408,1.6844704151153564,-4.709968566894531,dungeon,text,"In Dungeon, a nano traversable path.",16094,1,11.0,0
2.927114725112915,10.603643417358398,19.063344955444336,dungeon,text,"Within Dungeon, numerous treasures fill the dungeon.",13960,4,19.0,6
9.937193870544434,8.883997917175293,-6.437103271484375,dungeon,text,"Playing Dungeon, the map has moderate path length.",12075,1,38.0,4
9.08972454071045,6.401392936706543,-15.559983253479004,dungeon,text,This Dungeon level has a slight scattering of separate passable areas appears.,1670,0,4.0,3
0.6793412566184998,25.177215576171875,4.38209342956543,dungeon,text,"In Dungeon, bats are fairly abundant here.",14079,3,17.0,5
5.08229923248291,9.982427597045898,20.42976188659668,dungeon,text,"Playing Dungeon, treasures are moderately scattered throughout.",9781,4,12.0,4
5.350968837738037,5.131393909454346,-13.684773445129395,dungeon,text,"For a Dungeon map, marginally fragmented passable regions.",769,0,1.0,1
4.694094657897949,11.765542030334473,21.47792625427246,dungeon,text,"In Dungeon, moderate treasures are scattered throughout.",18921,4,12.0,4
2.8462014198303223,8.545886039733887,22.5521297454834,dungeon,text,"Within Dungeon, treasures are plentiful here.",16009,4,22.0,7
9.59768009185791,6.487584114074707,-15.936933517456055,dungeon,text,"In Dungeon, slightly fragmented empty spaces",3160,0,4.0,3
9.692798614501953,9.021196365356445,-3.934516429901123,dungeon,text,"Within Dungeon, the traversable path is medium-long.",18104,1,39.0,5
-0.08801490813493729,27.47981834411621,4.789703845977783,dungeon,text,"For a Dungeon map, bats are abundant here.",14645,3,99.0,7
0.33536478877067566,27.373733520507812,2.7444419860839844,dungeon,text,This Dungeon level has bats are plentiful here.,18291,3,16.0,5
1.502793550491333,26.882400512695312,5.721896648406982,dungeon,text,"Playing Dungeon, bats are abundant throughout.",8732,3,70.0,7
3.372225522994995,23.96823501586914,2.5678985118865967,dungeon,text,"For a Dungeon map, bats are moderately common here.",18243,3,12.0,4
10.844603538513184,6.4619646072387695,-3.371349334716797,dungeon,text,"For a Dungeon map, traversable space feels somewhat restricted.",13195,1,32.0,3
1.979190707206726,23.777904510498047,6.648858547210693,dungeon,text,"In Dungeon, many bats crowd the dungeon.",13875,3,16.0,5
6.946489334106445,7.356478691101074,-12.924630165100098,dungeon,text,This Dungeon level has few separate passable regions appear.,1438,0,1.0,1
4.760475158691406,28.980548858642578,1.9683631658554077,dungeon,text,"Playing Dungeon, bats are limited here.",19001,3,7.0,2
7.1548638343811035,7.807168483734131,-16.745410919189453,dungeon,text,"Within Dungeon, some separate areas appear here.",3146,0,3.0,3
2.1662204265594482,27.29191780090332,6.081677436828613,dungeon,text,"Playing Dungeon, bats are plentiful here.",19797,3,25.0,7
12.164445877075195,5.828812599182129,-6.891284942626953,dungeon,text,"In Dungeon, the map has a moderately condensed path.",10412,1,30.0,3
3.325026273727417,24.76284408569336,1.0003629922866821,dungeon,text,"For a Dungeon map, moderate bats dot the map.",13037,3,14.0,4
4.3497443199157715,9.868112564086914,-15.990506172180176,dungeon,text,"In Dungeon, few separate walkable areas exist.",824,0,1.0,1
5.614664554595947,4.8537068367004395,-5.268502235412598,dungeon,text,"In Dungeon, the traversable path is minimal.",16160,1,20.0,1
4.603407382965088,8.971400260925293,-12.752740859985352,dungeon,text,This Dungeon level has marginally scattered walkable zones appear.,3657,0,1.0,1
10.576119422912598,9.412138938903809,-4.941653728485107,dungeon,text,This Dungeon level has long traversable routes are common.,15184,1,40.0,5
4.361666679382324,12.340860366821289,21.244483947753906,dungeon,text,"In Dungeon, reasonable treasures are scattered throughout.",16628,4,13.0,4
0.0964263528585434,17.59330177307129,16.88551139831543,dungeon,text,"In Dungeon, few treasures are present.",18193,4,11.0,3
5.027402877807617,4.455905914306641,-5.944761276245117,dungeon,text,"For a Dungeon map, the traversable area is extremely short.",11142,1,8.0,0
4.281142234802246,12.661131858825684,20.267311096191406,dungeon,text,"In Dungeon, treasures are scattered across the map.",17641,4,14.0,5
6.6576032638549805,9.309809684753418,-16.38589096069336,dungeon,text,"Within Dungeon, slightly separated passable areas.",2383,0,4.0,3
6.78316593170166,6.298449516296387,-5.543712139129639,dungeon,text,"For a Dungeon map, the map has a limited path.",13099,1,25.0,2
4.981931209564209,1.2523846626281738,-5.675395488739014,dungeon,text,This Dungeon level has nano path length.,9332,1,6.0,0
1.8315446376800537,19.51259994506836,15.02430534362793,dungeon,text,"Within Dungeon, marginal treasures here.",14649,4,8.0,1
3.008852243423462,9.044958114624023,-14.259756088256836,dungeon,text,"Within Dungeon, scattered passable areas are marginal.",929,0,1.0,1
4.174710750579834,6.9027099609375,-13.251862525939941,dungeon,text,"In Dungeon, few disconnected passable areas.",1258,0,1.0,1
5.351085662841797,10.998147964477539,23.27178955078125,dungeon,text,This Dungeon level has treasures are reasonably scattered throughout.,17908,4,13.0,4
2.855997085571289,22.741729736328125,3.0889532566070557,dungeon,text,"Within Dungeon, bats are reasonably common.",16563,3,13.0,4
7.519817352294922,6.205539703369141,-15.47231674194336,dungeon,text,"In Dungeon, some passable regions are disconnected.",3798,0,2.0,2
4.735623836517334,12.499255180358887,19.037145614624023,dungeon,text,"Within Dungeon, the map has many treasures.",9022,4,15.0,5
0.6013820171356201,17.90024757385254,14.906900405883789,dungeon,text,"For a Dungeon map, treasures are rare.",16492,4,5.0,0
0.3781086504459381,27.567066192626953,2.5255563259124756,dungeon,text,This Dungeon level has bats are abundant.,10362,3,98.0,7
8.197747230529785,5.967123508453369,-6.938790798187256,dungeon,text,"In Dungeon, the map has a short path.",17217,1,24.0,2
0.6360235214233398,26.378782272338867,5.763960361480713,dungeon,text,"Within Dungeon, bats are abundant throughout.",9987,3,67.0,7
3.771430492401123,8.63739013671875,-12.185797691345215,dungeon,text,"Within Dungeon, marginally separate areas.",1333,0,1.0,1
8.696154594421387,7.1097612380981445,-11.47156810760498,dungeon,text,This Dungeon level has moderately connected areas appear here.,770,0,2.0,2
2.7369909286499023,11.7889986038208,20.62307357788086,dungeon,text,This Dungeon level has many treasures are scattered throughout.,13894,4,19.0,6
1.8480582237243652,27.296152114868164,5.423612117767334,dungeon,text,"Playing Dungeon, bats are abundant here.",15340,3,99.0,7
7.405632019042969,7.827723503112793,-13.257013320922852,dungeon,text,This Dungeon level has barely any separate passable regions appear.,3607,0,1.0,1
2.0845630168914795,18.433151245117188,16.867725372314453,dungeon,text,"Within Dungeon, treasures are sparse here.",8191,4,8.0,1
3.329848051071167,17.85254669189453,15.933427810668945,dungeon,text,"For a Dungeon map, treasures are sparse throughout.",18139,4,8.0,1
5.913647651672363,2.911444664001465,-5.31813907623291,dungeon,text,This Dungeon level has tiny traversable paths throughout the map.,9212,1,12.0,0
3.980889081954956,2.439707040786743,-4.471404075622559,dungeon,text,"Within Dungeon, tiny path through the map.",10220,1,2.0,0
7.144925594329834,29.593233108520508,-1.512945532798767,dungeon,text,"Within Dungeon, few bats are present.",16083,3,0.0,0
9.793464660644531,10.50501823425293,-4.471386909484863,dungeon,text,"For a Dungeon map, long traversable paths dominate here.",9368,1,44.0,5
6.9587225914001465,31.64666748046875,-1.9595003128051758,dungeon,text,This Dungeon level has marginal bats are scattered here.,12013,3,5.0,1
2.0033395290374756,12.328775405883789,17.50603485107422,dungeon,text,"In Dungeon, many treasures scatter the dungeon.",13442,4,16.0,6
5.760252952575684,4.525396823883057,-5.28299617767334,dungeon,text,"For a Dungeon map, minimal path length.",15432,1,21.0,1
7.307153701782227,29.450191497802734,-1.4106473922729492,dungeon,text,"In Dungeon, few bats are present.",9114,3,0.0,0
9.514800071716309,8.421099662780762,-6.581695556640625,dungeon,text,"In Dungeon, the map has a moderate path length.",8045,1,37.0,4
2.838184118270874,23.896657943725586,2.7586708068847656,dungeon,text,"Within Dungeon, bats are moderately common.",13082,3,13.0,4
1.782822608947754,18.445018768310547,16.781320571899414,dungeon,text,"In Dungeon, treasures are sparse.",14691,4,6.0,1
8.923439979553223,8.984956741333008,-7.288929462432861,dungeon,text,"In Dungeon, the map has a reasonable path length.",9686,1,35.0,4
2.4179482460021973,13.99047565460205,15.449726104736328,dungeon,text,"Within Dungeon, treasures are sparse throughout the dungeon.",12445,4,7.0,1
4.053713798522949,2.360102891921997,-3.8056230545043945,dungeon,text,"Within Dungeon, tiny passable path.",18847,1,15.0,0
7.311501502990723,5.418498992919922,-14.537397384643555,dungeon,text,This Dungeon level has a small few separate regions remain connected.,1159,0,1.0,1
4.3057661056518555,24.34857177734375,3.2079696655273438,dungeon,text,"Within Dungeon, bats are fairly common here.",18141,3,16.0,5
0.47314801812171936,15.451197624206543,18.312423706054688,dungeon,text,"For a Dungeon map, the map has a little treasure.",15428,4,11.0,3
9.157530784606934,6.778228759765625,-6.6723127365112305,dungeon,text,"Within Dungeon, the map has limited path length.",11724,1,26.0,2
3.72601056098938,28.529312133789062,2.686441421508789,dungeon,text,"Playing Dungeon, limited bats roam the dungeon.",10725,3,7.0,2
4.066826343536377,8.191084861755371,23.474411010742188,dungeon,text,"Within Dungeon, treasures are fairly abundant.",8933,4,15.0,5
2.5716445446014404,18.141695022583008,16.24146842956543,dungeon,text,"For a Dungeon map, treasures are sparse.",9970,4,6.0,1
4.1021833419799805,18.301145553588867,15.885777473449707,dungeon,text,"Playing Dungeon, treasures are sparse here.",12355,4,6.0,1
12.624000549316406,9.042402267456055,-6.532876014709473,dungeon,text,"Playing Dungeon, the map has an extensive route.",17447,1,65.0,7
4.603662014007568,27.719789505004883,0.5728071928024292,dungeon,text,"Playing Dungeon, some bats scatter the dungeon.",15475,3,7.0,2
6.580089569091797,11.586971282958984,21.191009521484375,dungeon,text,"For a Dungeon map, moderate treasures are scattered here.",13208,4,12.0,4
10.240486145019531,3.5654706954956055,-11.723177909851074,dungeon,text,This Dungeon level has highly fragmented passable regions.,2149,0,16.0,6
5.186255931854248,32.22090530395508,-1.6010936498641968,dungeon,text,"For a Dungeon map, bats are sparse.",17922,3,6.0,1
4.79564094543457,3.149644136428833,-4.218554496765137,dungeon,text,"In Dungeon, a tiny traversable path spans the map.",10187,1,6.0,0
1.7910406589508057,13.814688682556152,20.452295303344727,dungeon,text,This Dungeon level has some treasures are scattered here.,15201,4,9.0,2
3.625053882598877,26.442626953125,1.9983830451965332,dungeon,text,"Playing Dungeon, bats are slightly scattered throughout.",14954,3,10.0,3
4.437224864959717,31.988306045532227,-1.5860048532485962,dungeon,text,"In Dungeon, bats are sparse here.",17371,3,5.0,1
2.1953957080841064,22.53127098083496,3.773200035095215,dungeon,text,"For a Dungeon map, bats are reasonably scattered throughout.",14351,3,12.0,4
7.2223005294799805,6.1693596839904785,-7.001104831695557,dungeon,text,"For a Dungeon map, the route is fairly short.",19120,1,25.0,2
12.164445877075195,5.828812599182129,-6.891284942626953,dungeon,text,"In Dungeon, the map has a moderately condensed path.",14911,1,32.0,3
10.910405158996582,6.438788890838623,-3.4626314640045166,dungeon,text,"For a Dungeon map, traversable space feels moderate and restricted.",10040,1,30.0,3
0.6791787147521973,17.786380767822266,15.140830993652344,dungeon,text,"For a Dungeon map, treasures are rare here.",19612,4,1.0,0
