x,y,game,type,text,source_index,reward_enum,condition_value,quantized_bin
43.86703109741211,66.6755142211914,dungeon,text,"Playing Dungeon, treasures are moderately scattered throughout the map.",8915,4,13.0,4
15.380054473876953,12.041640281677246,dungeon,text,This Dungeon level has long routes weave through the level.,8308,1,39.0,5
43.52449035644531,63.763389587402344,dungeon,text,"Playing Dungeon, treasures are abundant.",12163,4,16.0,6
44.084110260009766,66.8896713256836,dungeon,text,"Playing Dungeon, treasures are fairly scattered.",14173,4,11.0,3
31.88568115234375,76.78254699707031,dungeon,text,"In Dungeon, treasures are marginal here.",17587,4,8.0,1
-28.59224510192871,-20.42966651916504,pokemon,text,"Within Pokémon, moderate grass presence.",29514,3,45.0,4
40.35970687866211,-0.511256754398346,pokemon,text,"For a Pokémon map, the traversable path is fairly short.",27598,1,20.0,2
-45.40727996826172,-27.11501693725586,pokemon,text,"For a Pokémon map, very few waters appear.",28146,2,0.0,1
-17.717315673828125,-20.3192195892334,pokemon,text,"In Pokémon, grasses are plentiful here.",27467,3,233.0,7
48.2231330871582,6.0029401779174805,pokemon,text,"In Pokémon, the map has a moderate path length.",26051,1,25.0,4
-27.22126007080078,-42.62020492553711,pokemon,text,"Within Pokémon, sparse pokeballs are present.",27773,4,0.0,1
-43.56435775756836,-27.549949645996094,pokemon,text,This Pokémon level has waters are scarce.,26156,2,0.0,1
52.547454833984375,11.450117111206055,pokemon,text,"Within Pokémon, a long traversable path runs through this map.",26701,1,30.0,6
-37.34894561767578,-18.915529251098633,pokemon,text,"For a Pokémon map, numerous waters appear throughout.",29054,2,75.0,6
-42.518428802490234,-31.250133514404297,pokemon,text,"Playing Pokémon, marginal water presence.",28997,2,0.0,1
-38.05842971801758,-16.88201141357422,pokemon,text,"In Pokémon, waters are fairly common.",27890,2,53.0,5
-17.93140411376953,-38.112667083740234,pokemon,text,"In Pokémon, moderate pokeballs are scattered here.",27323,4,3.0,4
-14.177063941955566,-32.60093307495117,pokemon,text,"For a Pokémon map, pokeballs are abundant.",26018,4,16.0,7
-35.221004486083984,-34.858150482177734,pokemon,text,"In Pokémon, grasses are rare.",29646,3,0.0,0
51.078948974609375,12.018234252929688,pokemon,text,"Within Pokémon, the map has an extensive traversable path.",27822,1,40.0,7
-27.03504180908203,-27.289066314697266,pokemon,text,"In Pokémon, limited grasses are scattered about.",29654,3,18.0,2
-23.320682525634766,-19.922243118286133,pokemon,text,"Within Pokémon, grasses are fairly common.",27353,3,76.0,5
48.338356018066406,6.133826732635498,pokemon,text,"For a Pokémon map, the map has a moderate path length.",29664,1,25.0,4
-26.755157470703125,-42.03828048706055,pokemon,text,"In Pokémon, pokeballs are sparse here.",29515,4,0.0,1
-43.176780700683594,-31.380813598632812,pokemon,text,"For a Pokémon map, marginal waters.",27356,2,0.0,1
-28.805585861206055,-26.060277938842773,pokemon,text,"For a Pokémon map, some grasses appear scattered around.",27687,3,15.0,2
-16.700332641601562,-34.343143463134766,pokemon,text,"For a Pokémon map, numerous pokeballs are scattered around.",27358,4,7.0,6
-18.244171142578125,-20.07889175415039,pokemon,text,"For a Pokémon map, grasses are plentiful here.",28370,3,121.0,7
-29.81477928161621,-27.920162200927734,pokemon,text,"In Pokémon, some grasses appear.",28316,3,14.0,2
-18.019927978515625,13.031899452209473,pokemon,text,This Pokémon level has balanced disconnected areas divide the map.,6866,0,3.0,4
-46.81462097167969,-32.441375732421875,pokemon,text,"For a Pokémon map, waters are sparse.",29573,2,0.0,1
38.59306716918945,-2.3313543796539307,pokemon,text,"Playing Pokémon, the map has a very short path.",27524,1,17.0,1
-30.497577667236328,-44.505958557128906,pokemon,text,"Playing Pokémon, limited pokeballs are scattered here.",27082,4,1.0,2
-44.536460876464844,-22.451786041259766,pokemon,text,"For a Pokémon map, some waters appear.",29657,2,6.0,2
-24.09278106689453,-20.4447021484375,pokemon,text,"Playing Pokémon, a decent number of grasses appears.",29848,3,70.0,5
-38.99092102050781,-14.215275764465332,pokemon,text,"Within Pokémon, moderate waters spread around.",28677,2,24.0,4
-30.259254455566406,-44.362281799316406,pokemon,text,"Within Pokémon, limited pokeballs appear here.",29877,4,1.0,2
-14.696976661682129,-35.18289566040039,pokemon,text,"In Pokémon, pokeballs are moderately common here.",25987,4,3.0,4
-21.87407112121582,-34.654483795166016,pokemon,text,"Within Pokémon, pokeballs are fairly scattered.",29753,4,2.0,3
-15.50426959991455,12.719282150268555,pokemon,text,"Playing Pokémon, several separate walkable regions exist.",6477,0,3.0,4
-14.634856224060059,-35.021629333496094,pokemon,text,"For a Pokémon map, pokeballs are fairly common here.",26310,4,4.0,4
-19.01169204711914,-23.410663604736328,pokemon,text,"In Pokémon, grasses are everywhere.",26695,3,101.0,7
-15.515559196472168,0.09231945872306824,pokemon,text,"In Pokémon, few separate areas appear here.",6500,0,1.0,1
-35.336082458496094,-34.558380126953125,pokemon,text,This Pokémon level has grasses are rare.,28241,3,0.0,0
-28.561248779296875,-26.066699981689453,pokemon,text,This Pokémon level has some grasses are scattered around.,29078,3,12.0,2
-17.872604370117188,-20.398664474487305,pokemon,text,"Within Pokémon, grasses are plentiful here.",29139,3,94.0,7
49.86591339111328,7.245824813842773,pokemon,text,"Playing Pokémon, the traversable path is reasonably long.",27258,1,26.0,4
37.147682189941406,-4.181182384490967,pokemon,text,"Playing Pokémon, traversable path length is minimal.",27339,1,17.0,1
-40.00822830200195,-19.423938751220703,pokemon,text,"Playing Pokémon, many waters appear here.",28130,2,70.0,6
-39.617958068847656,-16.047466278076172,pokemon,text,This Pokémon level has waters are reasonably common.,29081,2,27.0,4
-17.599946975708008,2.2311453819274902,pokemon,text,"Playing Pokémon, a few separate walkable regions appear.",6494,0,1.0,1
-28.592239379882812,-20.429428100585938,pokemon,text,"Within Pokémon, moderate grass presence.",29410,3,60.0,4
-15.94242000579834,12.73415470123291,pokemon,text,"Playing Pokémon, several separate passable areas appear.",6952,0,3.0,4
-19.012035369873047,-23.475332260131836,pokemon,text,"Within Pokémon, grasses are everywhere.",26559,3,95.0,7
45.21965789794922,4.973047733306885,pokemon,text,"Playing Pokémon, the traversable area is moderately extended.",28937,1,23.0,3
-19.011573791503906,-23.41048240661621,pokemon,text,"In Pokémon, grasses are everywhere.",28366,3,103.0,7
-12.302384376525879,7.788792133331299,pokemon,text,"Playing Pokémon, the map has a moderate number of regions.",6053,0,2.0,3
-14.193406105041504,12.832326889038086,pokemon,text,"Within Pokémon, multiple separate passable regions.",6798,0,4.0,5
-15.109356880187988,-35.58939743041992,pokemon,text,"For a Pokémon map, pokeballs are moderately common.",28606,4,3.0,4
-29.074474334716797,-26.177425384521484,pokemon,text,"Within Pokémon, some grasses are scattered here.",28943,3,40.0,3
-32.432743072509766,-29.210464477539062,pokemon,text,"For a Pokémon map, few grasses appear here.",27291,3,1.0,0
-39.11296844482422,-19.123638153076172,pokemon,text,"In Pokémon, many waters are present.",26176,2,42.0,5
41.73495864868164,0.9747713208198547,pokemon,text,"For a Pokémon map, traversable space is limited.",26909,1,21.0,3
-43.031494140625,-30.665103912353516,pokemon,text,"In Pokémon, marginal waters.",27149,2,0.0,1
-38.86155700683594,-19.62982940673828,pokemon,text,"In Pokémon, many waters dot the map.",28276,2,56.0,5
-14.138070106506348,1.1530872583389282,pokemon,text,"In Pokémon, some separated passable areas remain.",6011,0,2.0,3
-14.530003547668457,-34.992401123046875,pokemon,text,"Within Pokémon, pokeballs are fairly common.",28037,4,5.0,5
-15.044557571411133,0.5921168327331543,pokemon,text,"In Pokémon, a few separate regions appear.",6543,0,1.0,1
-22.382247924804688,-23.415616989135742,pokemon,text,"For a Pokémon map, many grasses crowd the map.",26049,3,74.0,5
38.58992385864258,-1.621430516242981,pokemon,text,"Playing Pokémon, the path is very short.",26869,1,18.0,1
-38.74269104003906,-14.833529472351074,pokemon,text,"For a Pokémon map, waters are moderately common.",29883,2,24.0,4
53.12337875366211,14.277663230895996,pokemon,text,"Within Pokémon, the map has a very long path.",27278,1,30.0,6
-35.221031188964844,-34.85814666748047,pokemon,text,"In Pokémon, grasses are rare.",27253,3,0.0,0
-15.800121307373047,9.902545928955078,pokemon,text,"Within Pokémon, the walkable space is highly fragmented.",6072,0,5.0,6
-44.24365997314453,-22.6406307220459,pokemon,text,"In Pokémon, some waters appear here.",26662,2,4.0,2
-26.436235427856445,-24.660696029663086,pokemon,text,This Pokémon level has several grasses are scattered about.,28095,3,33.0,3
-19.74609375,-38.500179290771484,pokemon,text,This Pokémon level has a few pokeballs are scattered here.,28733,4,1.0,2
50.884056091308594,5.488667011260986,pokemon,text,"Within Pokémon, a reasonable path spans the map.",26079,1,26.0,4
-33.81584548950195,-16.188488006591797,pokemon,text,"In Pokémon, waters are plentiful.",28244,2,67.0,6
-18.700246810913086,3.5163917541503906,pokemon,text,"Playing Pokémon, marginally fragmented passable areas.",6595,0,1.0,1
-20.490962982177734,0.22627459466457367,pokemon,text,"Within Pokémon, marginal separated passable areas appear.",6673,0,1.0,1
-19.6496639251709,0.32897594571113586,pokemon,text,"For a Pokémon map, marginally separated areas appear here.",6025,0,1.0,1
-28.185136795043945,-20.6047306060791,pokemon,text,"Within Pokémon, moderate grasses appear here.",26041,3,55.0,4
47.61112594604492,5.767098426818848,pokemon,text,"Within Pokémon, the map has moderate traversable space.",26665,1,26.0,4
-22.018667221069336,-38.17633056640625,pokemon,text,"Within Pokémon, some pokeballs are scattered here.",28804,4,1.0,2
-18.562768936157227,3.130703926086426,pokemon,text,"Playing Pokémon, marginally split empty areas.",6824,0,1.0,1
-44.368858337402344,-31.868770599365234,pokemon,text,"Within Pokémon, waters are marginal.",28723,2,0.0,1
-19.402387619018555,-20.903919219970703,pokemon,text,"For a Pokémon map, grasses are abundant throughout the map.",28119,3,129.0,7
49.86591339111328,7.245824813842773,pokemon,text,"Playing Pokémon, the traversable path is reasonably long.",27850,1,24.0,4
-22.609859466552734,-23.679189682006836,pokemon,text,"Within Pokémon, numerous grasses scatter the map.",27073,3,77.0,6
-16.593017578125,10.1859712600708,pokemon,text,This Pokémon level has the map is highly fragmented into many regions.,6760,0,6.0,6
-12.75834846496582,-34.394004821777344,pokemon,text,This Pokémon level has pokeballs are reasonably abundant.,27586,4,4.0,4
-43.41770935058594,-28.817190170288086,pokemon,text,This Pokémon level has waters are marginal.,28483,2,0.0,1
-23.545059204101562,-38.28776550292969,pokemon,text,"In Pokémon, some pokeballs are present.",28080,4,1.0,2
-22.145160675048828,-35.91377639770508,pokemon,text,"Playing Pokémon, a few pokeballs are scattered here.",27684,4,1.0,2
-47.69450378417969,-22.381898880004883,pokemon,text,This Pokémon level has limited waters appear here.,27521,2,1.0,2
-12.103747367858887,7.562262535095215,pokemon,text,"In Pokémon, the map has a moderate number of separate regions.",6926,0,2.0,3
-44.596778869628906,-22.370250701904297,pokemon,text,"For a Pokémon map, some waters appear here.",26698,2,19.0,3
-47.316017150878906,-21.814865112304688,pokemon,text,"Playing Pokémon, limited waters appear.",27537,2,5.0,2
-17.608518600463867,12.73281478881836,pokemon,text,"Within Pokémon, balanced passable regions are scattered throughout.",6027,0,3.0,4
-30.477737426757812,-44.489585876464844,pokemon,text,"Playing Pokémon, limited pokeballs appear across the map.",28305,4,1.0,2
48.32463455200195,6.187220573425293,pokemon,text,"Within Pokémon, a moderate path length runs through the map.",28664,1,24.0,4
34.414772033691406,-5.34451150894165,pokemon,text,"Playing Pokémon, tiny traversable path.",27705,1,10.0,0
-38.75178909301758,-14.787298202514648,pokemon,text,"Within Pokémon, waters are moderately common.",29333,2,17.0,3
-39.18535614013672,-19.163095474243164,pokemon,text,"In Pokémon, many waters appear.",26304,2,50.0,5
-42.82439422607422,-30.354671478271484,pokemon,text,This Pokémon level has marginal waters appear here.,29827,2,0.0,1
-46.261016845703125,-29.139007568359375,pokemon,text,"Within Pokémon, sparse waters appear here.",29161,2,0.0,1
-43.70011520385742,-24.0067081451416,pokemon,text,"Playing Pokémon, little waters appear.",26108,2,12.0,3
-16.436620712280273,4.885900974273682,pokemon,text,"Playing Pokémon, some separate areas are present.",6201,0,2.0,3
51.08397674560547,12.035893440246582,pokemon,text,"In Pokémon, the map has an extensive traversable path.",28368,1,42.0,7
-13.38502311706543,-34.22544860839844,pokemon,text,"In Pokémon, pokeballs are fairly abundant.",29635,4,5.0,5
-24.93526840209961,-24.355178833007812,pokemon,text,"In Pokémon, many grasses are scattered around.",29788,3,62.0,5
-35.35812759399414,-17.06731414794922,pokemon,text,This Pokémon level has waters are quite plentiful.,26100,2,52.0,5
-29.530921936035156,-27.55007553100586,pokemon,text,"Playing Pokémon, some grasses appear.",29414,3,16.0,2
-46.813838958740234,-32.44142532348633,pokemon,text,"For a Pokémon map, waters are sparse.",29505,2,0.0,1
-17.20530128479004,-38.066951751708984,pokemon,text,This Pokémon level has moderate pokeballs are scattered about.,28068,4,4.0,4
-35.931976318359375,-29.910842895507812,pokemon,text,This Pokémon level has grasses are marginally present.,29262,3,6.0,1
-28.956817626953125,-26.11672592163086,pokemon,text,"For a Pokémon map, some grasses are scattered here.",28732,3,24.0,2
-32.02042770385742,-28.684106826782227,pokemon,text,"Within Pokémon, few grasses are scattered here.",26923,3,12.0,2
-47.753517150878906,-34.048641204833984,pokemon,text,"Within Pokémon, waters are sparse.",27279,2,0.0,1
-16.14974594116211,-37.679080963134766,pokemon,text,"Playing Pokémon, pokeballs are moderately scattered.",29837,4,4.0,4
-28.4813175201416,-21.747291564941406,pokemon,text,"Playing Pokémon, reasonable grasses are scattered here.",28418,3,46.0,4
-37.9559326171875,-13.986713409423828,pokemon,text,"For a Pokémon map, waters are reasonably abundant.",27145,2,22.0,4
-35.394229888916016,-15.641460418701172,pokemon,text,"Playing Pokémon, waters are fairly abundant.",26638,2,48.0,5
51.43235778808594,11.914441108703613,pokemon,text,"Within Pokémon, a lengthy traversable path dominates the map.",27204,1,34.0,7
53.84937286376953,12.509876251220703,pokemon,text,"For a Pokémon map, a long path stretches across the map.",29212,1,30.0,6
40.61914825439453,-0.6131882071495056,pokemon,text,"For a Pokémon map, a short path spans the map.",28388,1,20.0,2
-14.088362693786621,1.3257390260696411,pokemon,text,"In Pokémon, some separate passable areas.",6333,0,2.0,3
-17.58929443359375,12.800284385681152,pokemon,text,This Pokémon level has balanced separate walkable areas split the map.,6882,0,3.0,4
-27.91998291015625,-41.83641815185547,pokemon,text,"Playing Pokémon, pokeballs are sparse here.",28503,4,0.0,1
-38.14400863647461,-16.840885162353516,pokemon,text,"Within Pokémon, waters are fairly common.",28058,2,23.0,4
-45.30554962158203,-24.085649490356445,pokemon,text,This Pokémon level has several waters appear here.,27141,2,22.0,4
-32.083927154541016,-29.280027389526367,pokemon,text,"In Pokémon, few grasses are present.",29876,3,0.0,0
-18.41703987121582,-1.4772344827651978,pokemon,text,This Pokémon level has few separated areas appear.,6039,0,1.0,1
40.02634811401367,-0.5413548946380615,pokemon,text,"For a Pokémon map, the path is fairly short.",28263,1,21.0,3
-37.84144592285156,-16.803314208984375,pokemon,text,"In Pokémon, waters are somewhat common.",28118,2,17.0,3
-18.825084686279297,-21.348079681396484,pokemon,text,"Within Pokémon, grasses are abundant everywhere.",29622,3,113.0,7
44.63157272338867,2.9221317768096924,pokemon,text,This Pokémon level has path length is moderately restricted.,29129,1,22.0,3
-27.4551944732666,-21.28858184814453,pokemon,text,"Within Pokémon, grasses are moderately present.",26755,3,42.0,3
-14.101422309875488,1.3772168159484863,pokemon,text,"In Pokémon, some separate walkable areas appear.",6815,0,2.0,3
53.1810302734375,12.61941146850586,pokemon,text,"In Pokémon, a long path spans much of the map.",27587,1,30.0,6
-33.96343994140625,-16.492454528808594,pokemon,text,"Within Pokémon, waters are plentiful.",29771,2,112.0,7
-33.8155517578125,-16.1886043548584,pokemon,text,"In Pokémon, waters are plentiful.",26642,2,81.0,7
-23.174793243408203,-20.036954879760742,pokemon,text,"For a Pokémon map, grasses are somewhat common.",28735,3,42.0,3
-44.10887908935547,-28.371950149536133,pokemon,text,This Pokémon level has waters are sparse.,27177,2,0.0,1
-16.34404182434082,0.37648364901542664,pokemon,text,"Within Pokémon, few separate regions appear here.",6567,0,1.0,1
-16.01816177368164,10.502620697021484,pokemon,text,"Within Pokémon, numerous separate areas are scattered here.",6155,0,5.0,6
51.77116012573242,12.781898498535156,pokemon,text,"For a Pokémon map, extremely lengthy traversable paths.",26215,1,33.0,7
-19.801807403564453,-38.30126190185547,pokemon,text,This Pokémon level has some pokeballs are scattered here.,29873,4,1.0,2
-21.22937774658203,1.1217939853668213,pokemon,text,"For a Pokémon map, a marginal number of separate passable regions appear.",6105,0,1.0,1
-16.702173233032227,-3.110020399093628,pokemon,text,This Pokémon level has few separate walkable areas.,6382,0,1.0,1
34.41495895385742,-5.344590663909912,pokemon,text,"Playing Pokémon, tiny traversable path.",28753,1,0.0,0
-27.385509490966797,-42.49043655395508,pokemon,text,"In Pokémon, pokeballs are sparse.",27555,4,0.0,1
-47.753517150878906,-34.048641204833984,pokemon,text,"Within Pokémon, waters are sparse.",29038,2,0.0,1
-46.6298828125,-21.68436622619629,pokemon,text,"For a Pokémon map, limited waters dot the map.",29755,2,2.0,2
48.334964752197266,6.322672367095947,pokemon,text,"For a Pokémon map, a moderate path winds through the map.",28004,1,26.0,4
33.49674606323242,-4.854811668395996,pokemon,text,This Pokémon level has tiny traversable paths dominate.,28976,1,12.0,0
-21.148902893066406,-0.13492010533809662,pokemon,text,This Pokémon level has marginal passable zones are disconnected.,6774,0,1.0,1
-16.862384796142578,-34.5400390625,pokemon,text,"Within Pokémon, many pokeballs are scattered throughout.",26110,4,7.0,6
-16.02853012084961,-40.4652214050293,pokemon,text,"Within Pokémon, pokeballs are reasonably scattered.",26042,4,3.0,4
-19.970821380615234,-36.83628845214844,pokemon,text,"For a Pokémon map, a few pokeballs are scattered around.",26026,4,2.0,3
-13.596364974975586,-31.838483810424805,pokemon,text,"Playing Pokémon, pokeballs are plentiful here.",29503,4,10.0,7
-21.92177963256836,-34.61106872558594,pokemon,text,"Within Pokémon, slightly scattered pokeballs.",29585,4,2.0,3
-28.605167388916016,-22.457426071166992,pokemon,text,"Playing Pokémon, decent grasses are scattered around.",26101,3,62.0,5
44.438053131103516,4.114713191986084,pokemon,text,"Within Pokémon, moderately condensed path length.",28093,1,22.0,3
-34.951194763183594,-31.287607192993164,pokemon,text,"Within Pokémon, grasses are sparse.",26903,3,11.0,1
-14.401653289794922,1.2415422201156616,pokemon,text,"In Pokémon, a few separated walkable areas.",6414,0,1.0,1
-21.10455894470215,1.247288703918457,pokemon,text,"In Pokémon, a marginal number of regions appear here.",6733,0,1.0,1
54.934783935546875,13.223047256469727,pokemon,text,"Playing Pokémon, very long path.",27293,1,30.0,6
48.48341751098633,6.149196147918701,pokemon,text,"For a Pokémon map, moderate path length throughout the map.",27013,1,25.0,4
-23.595224380493164,-39.9565544128418,pokemon,text,"Within Pokémon, some pokeballs appear here.",29475,4,1.0,2
54.71239471435547,12.911863327026367,pokemon,text,"Playing Pokémon, a very long path winds through empty spaces.",29850,1,30.0,6
-18.204858779907227,4.026988983154297,pokemon,text,"Playing Pokémon, few separate passable zones.",6099,0,1.0,1
-18.603923797607422,-20.66485595703125,pokemon,text,"Playing Pokémon, grasses are abundant here.",27852,3,104.0,7
-21.370656967163086,-36.247047424316406,pokemon,text,"Playing Pokémon, some pokeballs are scattered around.",27809,4,1.0,2
50.03373718261719,5.762124061584473,pokemon,text,"For a Pokémon map, a reasonable path runs through the map.",28085,1,26.0,4
-31.75764274597168,-28.544803619384766,pokemon,text,"Playing Pokémon, few grasses are scattered around.",29182,3,36.0,3
-16.893367767333984,2.1106135845184326,pokemon,text,"Playing Pokémon, few disconnected areas appear here.",6935,0,1.0,1
-43.70179748535156,-23.534231185913086,pokemon,text,"Playing Pokémon, some waters are present.",29149,2,6.0,2
-17.015159606933594,-38.15285873413086,pokemon,text,This Pokémon level has a moderate number of pokeballs are scattered around.,29399,4,2.0,3
-17.47117805480957,12.643800735473633,pokemon,text,"Playing Pokémon, the map has balanced passable clusters.",6062,0,3.0,4
-18.25963020324707,-2.177253484725952,pokemon,text,This Pokémon level has few regions appear here.,6379,0,1.0,1
-19.608009338378906,0.5329827666282654,pokemon,text,"For a Pokémon map, marginally separated passable areas",6881,0,1.0,1
-28.044668197631836,-20.54329490661621,pokemon,text,"For a Pokémon map, grasses are moderate.",28947,3,55.0,4
-15.109356880187988,-35.58939743041992,pokemon,text,"For a Pokémon map, pokeballs are moderately common.",26002,4,4.0,4
-28.157304763793945,-20.681520462036133,pokemon,text,This Pokémon level has moderate grasses are scattered here.,26548,3,37.0,3
-27.38555908203125,-42.4904670715332,pokemon,text,"In Pokémon, pokeballs are sparse.",25976,4,0.0,1
-15.748122215270996,9.971376419067383,pokemon,text,This Pokémon level has the walkable area is highly fragmented.,6844,0,6.0,6
-14.490717887878418,7.9588446617126465,pokemon,text,"For a Pokémon map, some separate walkable zones are present.",6091,0,2.0,3
-39.086551666259766,-14.321548461914062,pokemon,text,"For a Pokémon map, moderate waters appear throughout.",26822,2,34.0,4
-44.392677307128906,-31.72005271911621,pokemon,text,"In Pokémon, waters are marginal.",26012,2,0.0,1
-20.180612564086914,-36.860958099365234,pokemon,text,"For a Pokémon map, some pokeballs are scattered around.",27797,4,1.0,2
-34.88786315917969,-29.697959899902344,pokemon,text,"In Pokémon, marginal grasses appear here.",26859,3,9.0,1
-15.328434944152832,2.7810611724853516,pokemon,text,This Pokémon level has only a few regions are disconnected.,6950,0,1.0,1
40.67276382446289,-0.6338670253753662,pokemon,text,"For a Pokémon map, a short path stretches across the map.",28949,1,20.0,2
-17.392749786376953,1.610251545906067,pokemon,text,"Playing Pokémon, few separate passable regions appear here.",6114,0,1.0,1
-44.97321701049805,-34.23517608642578,pokemon,text,"Within Pokémon, waters are marginally present.",26750,2,0.0,1
-26.98653221130371,-27.856916427612305,pokemon,text,"Within Pokémon, grasses are limited.",26325,3,21.0,2
-21.77635955810547,-20.091171264648438,pokemon,text,"Within Pokémon, grasses are fairly abundant.",28859,3,62.0,5
-26.968873977661133,-41.12261199951172,pokemon,text,"For a Pokémon map, pokeballs are sparse here.",27472,4,0.0,1
-46.59490203857422,-32.28477096557617,pokemon,text,"For a Pokémon map, waters are sparse here.",29579,2,0.0,1
-16.905441284179688,-41.57417297363281,pokemon,text,"Playing Pokémon, a reasonable amount of pokeball appears.",26916,4,3.0,4
-47.30179214477539,-21.213579177856445,pokemon,text,"Within Pokémon, limited waters appear across the map.",26308,2,6.0,2
-24.029098510742188,-17.560401916503906,pokemon,text,This Pokémon level has grasses are reasonably common here.,27385,3,47.0,4
-35.22492980957031,-34.78978729248047,pokemon,text,"Within Pokémon, grasses are rare.",28170,3,0.0,0
-46.8138427734375,-32.44142150878906,pokemon,text,"For a Pokémon map, waters are sparse.",28546,2,0.0,1
51.12862777709961,11.816265106201172,pokemon,text,"Playing Pokémon, an extensive path winds across the map.",27200,1,36.0,7
-35.072059631347656,-31.427804946899414,pokemon,text,"Playing Pokémon, grasses are sparse here.",29066,3,11.0,1
-44.97206497192383,-34.235206604003906,pokemon,text,"Within Pokémon, waters are marginally present.",29185,2,0.0,1
-28.493762969970703,-19.694528579711914,pokemon,text,This Pokémon level has moderate grass presence.,28083,3,45.0,4
41.07387161254883,-0.021838605403900146,pokemon,text,"Within Pokémon, the map has a short traversable path.",27063,1,20.0,2
-33.8155403137207,-16.188602447509766,pokemon,text,"In Pokémon, waters are plentiful.",26618,2,89.0,7
-27.716266632080078,-41.97309875488281,pokemon,text,"Playing Pokémon, pokeballs are sparse.",28238,4,0.0,1
-18.709814071655273,-20.709970474243164,pokemon,text,"Playing Pokémon, grasses are abundant.",26723,3,121.0,7
-21.370656967163086,-36.247047424316406,pokemon,text,"Playing Pokémon, some pokeballs are scattered around.",29589,4,1.0,2
-35.2171630859375,-34.864688873291016,pokemon,text,"In Pokémon, grasses are rare here.",28990,3,0.0,0
-24.17068862915039,-39.03723907470703,pokemon,text,"In Pokémon, few pokeballs are present.",27903,4,0.0,1
-16.75118064880371,-2.138654947280884,pokemon,text,This Pokémon level has few separate passable areas.,6292,0,1.0,1
-21.654909133911133,-20.12889289855957,pokemon,text,"In Pokémon, grasses are fairly abundant here.",28245,3,67.0,5
-35.02487564086914,-29.85312843322754,pokemon,text,This Pokémon level has marginal grasses are scattered here.,26345,3,8.0,1
54.155635833740234,14.898212432861328,pokemon,text,This Pokémon level has the map has a medium-long path.,26071,1,29.0,5
50.99835205078125,12.000977516174316,pokemon,text,"In Pokémon, extensive paths span the map.",26452,1,42.0,7
48.281471252441406,6.301565170288086,pokemon,text,"For a Pokémon map, the map has a moderate traversable path.",26661,1,25.0,4
-45.40156173706055,-31.26386833190918,pokemon,text,"Playing Pokémon, waters are sparse.",27314,2,0.0,1
-15.109356880187988,-35.58939743041992,pokemon,text,"For a Pokémon map, pokeballs are moderately common.",26808,4,4.0,4
36.1763801574707,-2.989306926727295,pokemon,text,"Playing Pokémon, extremely short traversable paths.",28576,1,14.0,0
-38.883663177490234,-15.018877029418945,pokemon,text,"Playing Pokémon, waters are moderately common.",27380,2,30.0,4
-32.28640365600586,-29.191911697387695,pokemon,text,"Within Pokémon, few grasses appear here.",28450,3,0.0,0
-32.28641128540039,-29.19191551208496,pokemon,text,"Within Pokémon, few grasses appear here.",27182,3,39.0,3
42.02361297607422,1.3473527431488037,pokemon,text,"In Pokémon, the traversable path is limited.",29582,1,21.0,3
-43.8630256652832,-23.446020126342773,pokemon,text,"Playing Pokémon, some waters appear.",26606,2,2.0,2
-38.26551055908203,-14.251703262329102,pokemon,text,"In Pokémon, waters are reasonably common.",26380,2,32.0,4
-39.12421417236328,-14.324543952941895,pokemon,text,"In Pokémon, moderate waters are present.",29241,2,32.0,4
-35.22859191894531,-34.88291931152344,pokemon,text,"Playing Pokémon, grasses are rare.",26245,3,0.0,0
-48.352787017822266,-33.31853485107422,pokemon,text,"In Pokémon, waters are sparse.",28349,2,0.0,1
-47.75203323364258,-34.045902252197266,pokemon,text,"Within Pokémon, waters are sparse.",26280,2,0.0,1
-22.765893936157227,-38.64259719848633,pokemon,text,"Within Pokémon, a few pokeballs are scattered here.",27801,4,2.0,3
-39.70408248901367,-19.190454483032227,pokemon,text,"Playing Pokémon, many waters appear.",27744,2,49.0,5
-44.97321701049805,-34.23517608642578,pokemon,text,"Within Pokémon, waters are marginally present.",29851,2,0.0,1
-19.0701847076416,-21.005905151367188,pokemon,text,"For a Pokémon map, grasses are abundant.",28535,3,232.0,7
-32.129547119140625,-29.177078247070312,pokemon,text,"Within Pokémon, few grasses are present.",26951,3,0.0,0
-35.22004699707031,-34.84416961669922,pokemon,text,"For a Pokémon map, grasses are rare here.",29584,3,0.0,0
-33.93367004394531,-16.400108337402344,pokemon,text,"Within Pokémon, waters are plentiful here.",28086,2,42.0,5
-17.1754150390625,-34.53583908081055,pokemon,text,"For a Pokémon map, numerous pokeballs are scattered here.",27551,4,9.0,6
-45.39099884033203,-27.033863067626953,pokemon,text,"Within Pokémon, very few waters.",26531,2,0.0,1
-16.147050857543945,-3.3055367469787598,pokemon,text,This Pokémon level has mostly connected walkable regions appear.,6208,0,1.0,1
-44.30335235595703,-22.60783576965332,pokemon,text,"Within Pokémon, some waters appear here.",28641,2,1.0,2
-26.755783081054688,-42.03829574584961,pokemon,text,"In Pokémon, pokeballs are sparse here.",27171,4,0.0,1
-19.801807403564453,-38.30126190185547,pokemon,text,This Pokémon level has some pokeballs are scattered here.,27147,4,1.0,2
-15.738506317138672,5.392850399017334,pokemon,text,"For a Pokémon map, moderately fragmented passable regions.",6605,0,2.0,3
-34.997188568115234,-29.74342918395996,pokemon,text,"For a Pokémon map, marginal grasses appear here.",29386,3,6.0,1
